matchid,hometeamname,awayteamname,event,minute,phase,injuryminute,teamfromid,teamtoid,playerfromid,playertoid,time,matcheventattribute
2024445,North Macedonia,Netherlands,Foul,71,2,0,95,59205,250078682,250055403,2021-06-21T17:29:13.957,
2024445,North Macedonia,Netherlands,FreeKick,71,2,0,59205,,250031588,,2021-06-21T17:29:21.197,
2024445,North Macedonia,Netherlands,Foul,72,2,0,95,59205,250101728,250091841,2021-06-21T17:29:43.677,
2024445,North Macedonia,Netherlands,FreeKick,72,2,0,59205,,250091841,,2021-06-21T17:29:46.677,
2024445,North Macedonia,Netherlands,Offside,72,2,0,59205,,250105582,,2021-06-21T17:30:19.717,
2024445,North Macedonia,Netherlands,FreeKick,73,2,0,95,,250081554,,2021-06-21T17:30:49.477,
2024445,North Macedonia,Netherlands,GoalAttemptOnTarget,73,2,0,95,,250101728,,2021-06-21T17:31:12.62,
2024445,North Macedonia,Netherlands,GoalAttemptSaved,73,2,0,59205,,250014421,,2021-06-21T17:31:13.62,
2024445,North Macedonia,Netherlands,GoalAttemptBlocked,75,2,0,95,,250014668,,2021-06-21T17:33:34.94,
2024445,North Macedonia,Netherlands,GoalAttemptSaved,75,2,0,59205,,250031588,,2021-06-21T17:33:35.94,
2024445,North Macedonia,Netherlands,Foul,77,2,0,95,59205,250084709,250005231,2021-06-21T17:35:35.597,
2024445,North Macedonia,Netherlands,Substitution,78,2,0,59205,59205,250064634,250116833,2021-06-21T17:36:22.157,
2024445,North Macedonia,Netherlands,Substitution,78,2,0,59205,59205,250005231,250043103,2021-06-21T17:36:39.07,
2024445,North Macedonia,Netherlands,Substitution,78,2,0,95,95,250084709,250096849,2021-06-21T17:36:40.977,
2024445,North Macedonia,Netherlands,FreeKick,79,2,0,59205,,250004363,,2021-06-21T17:37:26.477,
2024445,North Macedonia,Netherlands,GoalAttemptBlocked,81,2,0,59205,,250116833,,2021-06-21T17:39:09.637,
2024445,North Macedonia,Netherlands,GoalAttemptSaved,81,2,0,95,,250113001,,2021-06-21T17:39:10.637,
2024445,North Macedonia,Netherlands,Corner,82,2,0,59205,,250028268,,2021-06-21T17:39:42.237,
2024445,North Macedonia,Netherlands,GoalAttemptOffTarget,82,2,0,59205,,250031588,,2021-06-21T17:39:44.237,
2024445,North Macedonia,Netherlands,Foul,83,2,0,95,59205,103813,250043103,2021-06-21T17:41:26.797,
2024445,North Macedonia,Netherlands,FreeKick,83,2,0,59205,,250028268,,2021-06-21T17:41:30.86,
2024445,North Macedonia,Netherlands,GoalAttemptBlocked,84,2,0,59205,,250091841,,2021-06-21T17:42:07.38,
2024445,North Macedonia,Netherlands,GoalAttemptSaved,84,2,0,95,,108908,,2021-06-21T17:42:08.38,
2024445,North Macedonia,Netherlands,Foul,84,2,0,59205,95,250055403,250014668,2021-06-21T17:42:12.477,
2024445,North Macedonia,Netherlands,YellowCard,84,2,0,59205,,250055403,,2021-06-21T17:42:18.99,
2024445,North Macedonia,Netherlands,FreeKick,84,2,0,95,,250081554,,2021-06-21T17:42:35.877,
2024445,North Macedonia,Netherlands,GoalAttemptBlocked,85,2,0,95,,250078682,,2021-06-21T17:43:04.38,
2024445,North Macedonia,Netherlands,GoalAttemptSaved,85,2,0,59205,,250022910,,2021-06-21T17:43:04.837,
2024445,North Macedonia,Netherlands,GoalAttemptOffTarget,87,2,0,59205,,250043103,,2021-06-21T17:44:47.78,
2024445,North Macedonia,Netherlands,Skill,88,2,0,95,,250101728,,2021-06-21T17:45:47.493,
2024445,North Macedonia,Netherlands,Skill,88,2,0,95,,250096849,,2021-06-21T17:46:11.98,
2024445,North Macedonia,Netherlands,GoalAttemptOffTarget,88,2,0,95,,250081554,,2021-06-21T17:46:28.86,
2024445,North Macedonia,Netherlands,Corner,89,2,0,95,,250014668,,2021-06-21T17:47:00.27,
2024445,North Macedonia,Netherlands,GoalAttemptBlocked,90,2,1,59205,,250091841,,2021-06-21T17:48:48.917,
2024445,North Macedonia,Netherlands,GoalAttemptSaved,90,2,1,95,,250101728,,2021-06-21T17:48:49.917,
2024445,North Macedonia,Netherlands,Corner,90,2,1,59205,,250091841,,2021-06-21T17:49:07.117,
2024445,North Macedonia,Netherlands,Foul,90,2,1,95,59205,250096849,250028268,2021-06-21T17:49:19.237,
2024445,North Macedonia,Netherlands,FreeKick,90,2,2,59205,,250031588,,2021-06-21T17:50:03.243,
2024445,North Macedonia,Netherlands,Offside,90,2,4,95,,250027830,,2021-06-21T17:51:57.237,
2024445,North Macedonia,Netherlands,FreeKick,90,2,4,59205,,250031588,,2021-06-21T17:52:08.117,
2024445,North Macedonia,Netherlands,EndSecondHalf,90,2,4,,,,,2021-06-21T17:52:40.337,
2024454,Poland,Slovakia,StartFirstHalf,0,1,0,,,,,2021-06-14T16:00:23.21,NA
2024454,Poland,Slovakia,Foul,1,1,0,58836,109,1905643,102092,2021-06-14T16:01:15.01,NA
2024454,Poland,Slovakia,FreeKick,2,1,0,109,,102092,,2021-06-14T16:01:33.587,NA
2024454,Poland,Slovakia,Foul,2,1,0,109,58836,102092,250064247,2021-06-14T16:01:50.37,NA
2024454,Poland,Slovakia,FreeKick,3,1,0,58836,,73965,,2021-06-14T16:02:56.547,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,4,1,0,109,,250002096,,2021-06-14T16:03:52.147,NA
2024454,Poland,Slovakia,GoalAttemptSaved,4,1,0,58836,,,,2021-06-14T16:03:53.147,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,5,1,0,109,,250002096,,2021-06-14T16:04:47.947,NA
2024454,Poland,Slovakia,GoalAttemptSaved,5,1,0,58836,,250041563,,2021-06-14T16:04:48.947,NA
2024454,Poland,Slovakia,Foul,9,1,0,58836,109,1905643,250005583,2021-06-14T16:08:40.61,NA
2024454,Poland,Slovakia,FreeKick,9,1,0,109,,103881,,2021-06-14T16:09:20.627,NA
2024454,Poland,Slovakia,Foul,10,1,0,109,58836,103881,67750,2021-06-14T16:10:17.69,NA
2024454,Poland,Slovakia,FreeKick,11,1,0,58836,,1904029,,2021-06-14T16:11:10.387,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,14,1,0,58836,,250055981,,2021-06-14T16:13:51.81,NA
2024454,Poland,Slovakia,Foul,15,1,0,58836,109,1905643,250024370,2021-06-14T16:14:54.29,NA
2024454,Poland,Slovakia,FreeKick,16,1,0,109,,250024370,,2021-06-14T16:16:10.987,NA
2024454,Poland,Slovakia,Skill,18,1,0,58836,,107044,,2021-06-14T16:17:40.81,NA
2024454,Poland,Slovakia,Assist,18,1,0,58836,,107044,,2021-06-14T16:17:45.147,NA
2024454,Poland,Slovakia,OwnGoal,18,1,0,109,58836,108501,,2021-06-14T16:17:45.93,NA
2024454,Poland,Slovakia,Foul,20,1,0,58836,109,95711,102092,2021-06-14T16:19:31.45,NA
2024454,Poland,Slovakia,YellowCard,20,1,0,58836,,95711,,2021-06-14T16:19:37.26,NA
2024454,Poland,Slovakia,FreeKick,20,1,0,109,,250020213,,2021-06-14T16:20:03.97,NA
2024454,Poland,Slovakia,Foul,22,1,0,109,58836,102092,250064247,2021-06-14T16:21:36.69,NA
2024454,Poland,Slovakia,YellowCard,22,1,0,109,,102092,,2021-06-14T16:21:41.3,NA
2024454,Poland,Slovakia,FreeKick,22,1,0,58836,,250041563,,2021-06-14T16:22:17.987,NA
2024454,Poland,Slovakia,Foul,23,1,0,58836,109,250064247,250079601,2021-06-14T16:23:00.01,NA
2024454,Poland,Slovakia,FreeKick,23,1,0,109,,250005583,,2021-06-14T16:23:11.387,NA
2024454,Poland,Slovakia,Foul,24,1,0,109,58836,103881,250058722,2021-06-14T16:23:32.41,NA
2024454,Poland,Slovakia,FreeKick,24,1,0,58836,,1904029,,2021-06-14T16:24:06.747,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,25,1,0,109,,103881,,2021-06-14T16:25:21.467,NA
2024454,Poland,Slovakia,GoalAttemptSaved,25,1,0,58836,,1905643,,2021-06-14T16:25:22.05,NA
2024454,Poland,Slovakia,Skill,26,1,0,58836,,250058722,,2021-06-14T16:25:43.41,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,26,1,0,58836,,67750,,2021-06-14T16:25:48.467,NA
2024454,Poland,Slovakia,GoalAttemptSaved,26,1,0,109,,1902388,,2021-06-14T16:25:49.467,NA
2024454,Poland,Slovakia,Corner,27,1,0,58836,,107044,,2021-06-14T16:26:34.977,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,27,1,0,58836,,1905643,,2021-06-14T16:27:05.947,NA
2024454,Poland,Slovakia,Foul,29,1,0,109,58836,250042409,250055981,2021-06-14T16:29:00.49,NA
2024454,Poland,Slovakia,FreeKick,29,1,0,58836,,250041563,,2021-06-14T16:29:18.507,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,30,1,0,58836,,73965,,2021-06-14T16:29:46.707,NA
2024454,Poland,Slovakia,GoalAttemptSaved,30,1,0,109,,250005583,,2021-06-14T16:29:47.707,NA
2024454,Poland,Slovakia,Foul,32,1,0,109,58836,103881,250058722,2021-06-14T16:31:44.41,NA
2024454,Poland,Slovakia,FreeKick,32,1,0,58836,,250041561,,2021-06-14T16:32:01.147,NA
2024454,Poland,Slovakia,GoalAttemptOnTarget,33,1,0,58836,,1905643,,2021-06-14T16:32:41.827,NA
2024454,Poland,Slovakia,GoalAttemptSaved,33,1,0,109,,108501,,2021-06-14T16:32:42.827,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,34,1,0,109,,102092,,2021-06-14T16:33:41.907,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,35,1,0,109,,250024370,,2021-06-14T16:35:11.987,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,36,1,0,58836,,73965,,2021-06-14T16:36:00.027,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,37,1,0,109,,250042409,,2021-06-14T16:37:00.467,NA
2024454,Poland,Slovakia,Foul,40,1,0,58836,109,250055981,250079601,2021-06-14T16:39:49.29,NA
2024454,Poland,Slovakia,FreeKick,40,1,0,109,,1902388,,2021-06-14T16:39:53.347,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,42,1,0,109,,250002096,,2021-06-14T16:42:12.41,NA
2024454,Poland,Slovakia,Foul,43,1,0,109,58836,103881,250058722,2021-06-14T16:42:53.73,NA
2024454,Poland,Slovakia,FreeKick,43,1,0,58836,,67750,,2021-06-14T16:43:12.45,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,44,1,0,58836,,73965,,2021-06-14T16:44:01.987,NA
2024454,Poland,Slovakia,GoalAttemptSaved,44,1,0,109,,250056266,,2021-06-14T16:44:02.987,NA
2024454,Poland,Slovakia,EndFirstHalf,45,1,2,,,,,2021-06-14T16:46:50.867,NA
2024454,Poland,Slovakia,StartSecondHalf,45,2,0,,,,,2021-06-14T17:03:01.8,NA
2024454,Poland,Slovakia,Goal,46,2,0,109,,250042409,,2021-06-14T17:03:33.17,NA
2024454,Poland,Slovakia,Foul,47,2,0,109,58836,1902388,250055981,2021-06-14T17:04:38.89,NA
2024454,Poland,Slovakia,FreeKick,48,2,0,58836,,95711,,2021-06-14T17:05:03.707,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,49,2,0,109,,250024370,,2021-06-14T17:06:16.707,NA
2024454,Poland,Slovakia,Foul,49,2,0,58836,109,1905643,250042409,2021-06-14T17:06:49.85,NA
2024454,Poland,Slovakia,FreeKick,50,2,0,109,,103881,,2021-06-14T17:07:17.107,NA
2024454,Poland,Slovakia,GoalAttemptOnTarget,51,2,0,109,,250042409,,2021-06-14T17:08:36.107,NA
2024454,Poland,Slovakia,GoalAttemptSaved,51,2,0,58836,,1904029,,2021-06-14T17:08:37.107,NA
2024454,Poland,Slovakia,Corner,53,2,0,109,,250024370,,2021-06-14T17:10:08.503,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,53,2,0,109,,1902388,,2021-06-14T17:10:15.25,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,53,2,0,58836,,250058722,,2021-06-14T17:10:51.627,NA
2024454,Poland,Slovakia,Offside,54,2,0,58836,,107044,,2021-06-14T17:11:43.17,NA
2024454,Poland,Slovakia,FreeKick,54,2,0,109,,250005583,,2021-06-14T17:11:53.09,NA
2024454,Poland,Slovakia,Foul,57,2,0,58836,109,250058722,103881,2021-06-14T17:14:49.65,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,58,2,0,109,,250002096,,2021-06-14T17:16:00.787,NA
2024454,Poland,Slovakia,GoalAttemptSaved,58,2,0,58836,,250041563,,2021-06-14T17:16:01.787,NA
2024454,Poland,Slovakia,Corner,59,2,0,109,,250024370,,2021-06-14T17:16:21.947,NA
2024454,Poland,Slovakia,Corner,59,2,0,109,,250024370,,2021-06-14T17:16:31.12,NA
2024454,Poland,Slovakia,Foul,61,2,0,109,58836,250042409,1905643,2021-06-14T17:18:42.77,NA
2024454,Poland,Slovakia,FreeKick,61,2,0,58836,,250064247,,2021-06-14T17:18:55.507,NA
2024454,Poland,Slovakia,Foul,62,2,0,109,58836,102092,250064247,2021-06-14T17:19:34.61,NA
2024454,Poland,Slovakia,RedCard,62,2,0,109,,102092,,2021-06-14T17:19:43.257,NA
2024454,Poland,Slovakia,FreeKick,64,2,0,58836,,107044,,2021-06-14T17:21:19.747,NA
2024454,Poland,Slovakia,GoalAttemptBlocked,68,2,0,58836,,250058722,,2021-06-14T17:25:37.667,NA
2024454,Poland,Slovakia,GoalAttemptSaved,68,2,0,109,,103881,,2021-06-14T17:25:38.667,NA
2024454,Poland,Slovakia,Corner,69,2,0,58836,,107044,,2021-06-14T17:26:04.753,NA
2024454,Poland,Slovakia,Goal,69,2,0,58836,,250041563,,2021-06-14T17:26:07.747,NA
2024454,Poland,Slovakia,Foul,71,2,0,58836,109,250064247,250024370,2021-06-14T17:28:26.05,NA
2024454,Poland,Slovakia,FreeKick,71,2,0,109,,250024370,,2021-06-14T17:28:35.267,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,72,2,0,109,,250024370,,2021-06-14T17:29:07.147,NA
2024454,Poland,Slovakia,Foul,73,2,0,109,58836,250005583,250064247,2021-06-14T17:30:20.93,NA
2024454,Poland,Slovakia,FreeKick,73,2,0,58836,,250064247,,2021-06-14T17:30:32.57,NA
2024454,Poland,Slovakia,Foul,73,2,0,109,58836,250079601,1905643,2021-06-14T17:30:57.13,NA
2024454,Poland,Slovakia,Substitution,74,2,0,109,109,250042409,250066342,2021-06-14T17:31:30.217,NA
2024454,Poland,Slovakia,Substitution,74,2,0,109,109,103881,250090285,2021-06-14T17:31:39.963,NA
2024454,Poland,Slovakia,FreeKick,74,2,0,58836,,73965,,2021-06-14T17:31:47.69,NA
2024454,Poland,Slovakia,Foul,76,2,0,58836,109,250055981,250005583,2021-06-14T17:33:44.93,NA
2024454,Poland,Slovakia,FreeKick,77,2,0,109,,250024370,,2021-06-14T17:34:16.667,NA
2024454,Poland,Slovakia,Substitution,79,2,0,58836,58836,250064247,250043185,2021-06-14T17:36:30.687,NA
2024454,Poland,Slovakia,Substitution,79,2,0,58836,58836,67750,250143795,2021-06-14T17:36:49.607,NA
2024454,Poland,Slovakia,Foul,81,2,0,58836,109,250055981,250090285,2021-06-14T17:38:06.93,NA
2024454,Poland,Slovakia,FreeKick,81,2,0,109,,250024370,,2021-06-14T17:38:33.467,NA
2024454,Poland,Slovakia,Foul,81,2,0,109,58836,250024370,250055981,2021-06-14T17:39:02.33,NA
2024454,Poland,Slovakia,FreeKick,82,2,0,58836,,250041563,,2021-06-14T17:39:27.347,NA
2024454,Poland,Slovakia,Foul,82,2,0,109,58836,250090285,250058722,2021-06-14T17:39:30.69,NA
2024454,Poland,Slovakia,FreeKick,82,2,0,58836,,250143795,,2021-06-14T17:39:42.89,NA
2024454,Poland,Slovakia,Foul,83,2,0,109,58836,250066342,250041563,2021-06-14T17:40:49.33,NA
2024454,Poland,Slovakia,FreeKick,84,2,0,58836,,1904029,,2021-06-14T17:41:29.147,NA
2024454,Poland,Slovakia,Corner,85,2,0,109,,250024370,,2021-06-14T17:42:07.753,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,85,2,0,109,,250090285,,2021-06-14T17:42:10.787,NA
2024454,Poland,Slovakia,Substitution,85,2,0,109,109,250005583,250092129,2021-06-14T17:42:45.117,NA
2024454,Poland,Slovakia,Substitution,85,2,0,109,109,250024370,250083605,2021-06-14T17:42:54.03,NA
2024454,Poland,Slovakia,Substitution,87,2,0,58836,58836,250058722,107472,2021-06-14T17:44:13.983,NA
2024454,Poland,Slovakia,Substitution,87,2,0,58836,58836,107044,250117652,2021-06-14T17:44:35.787,NA
2024454,Poland,Slovakia,Corner,88,2,0,109,,250092129,,2021-06-14T17:45:34.25,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,88,2,0,109,,250002096,,2021-06-14T17:45:35.93,NA
2024454,Poland,Slovakia,Foul,90,2,0,58836,109,1905643,250090285,2021-06-14T17:47:11.45,NA
2024454,Poland,Slovakia,FreeKick,90,2,0,109,,250092129,,2021-06-14T17:48:01.41,NA
2024454,Poland,Slovakia,GoalAttemptOffTarget,90,2,1,109,,250056266,,2021-06-14T17:48:15.267,NA
2024454,Poland,Slovakia,Substitution,90,2,2,58836,58836,250055981,1906308,2021-06-14T17:49:04.26,NA
2024454,Poland,Slovakia,Foul,90,2,2,58836,109,1906308,250079601,2021-06-14T17:49:27.41,NA
2024454,Poland,Slovakia,FreeKick,90,2,2,109,,108501,,2021-06-14T17:49:42.147,NA
2024454,Poland,Slovakia,GoalAttemptOnTarget,90,2,3,109,,250083605,,2021-06-14T17:51:01.667,NA
2024454,Poland,Slovakia,GoalAttemptSaved,90,2,3,58836,,1904029,,2021-06-14T17:51:02.667,NA
2024454,Poland,Slovakia,EndSecondHalf,90,2,5,,,,,2021-06-14T17:52:31.587,NA
2024476,Portugal,France,StartFirstHalf,0,1,0,,,,,2021-06-23T19:00:04.027,
2024476,Portugal,France,GoalAttemptOnTarget,4,1,0,110,,250058218,,2021-06-23T19:03:18.537,
2024476,Portugal,France,GoalAttemptSaved,4,1,0,43,,93846,,2021-06-23T19:03:19.537,
2024476,Portugal,France,Foul,5,1,0,43,110,250015808,63706,2021-06-23T19:04:24.747,
2024476,Portugal,France,FreeKick,5,1,0,110,,250058220,,2021-06-23T19:04:38.697,
2024476,Portugal,France,GoalAttemptOnTarget,6,1,0,110,,63706,,2021-06-23T19:05:28.737,
2024476,Portugal,France,GoalAttemptSaved,6,1,0,43,,93846,,2021-06-23T19:05:29.737,
2024476,Portugal,France,Corner,7,1,0,43,,250076574,,2021-06-23T19:06:11.14,
2024476,Portugal,France,Foul,8,1,0,110,43,250080471,250054829,2021-06-23T19:07:44.147,
2024476,Portugal,France,FreeKick,8,1,0,43,,250054829,,2021-06-23T19:07:50.307,
2024476,Portugal,France,Skill,11,1,0,110,,63706,,2021-06-23T19:10:20.867,
2024476,Portugal,France,Foul,13,1,0,43,110,250054829,250058218,2021-06-23T19:12:49.187,
2024476,Portugal,France,FreeKick,14,1,0,110,,250058220,,2021-06-23T19:13:05.187,
2024476,Portugal,France,GoalAttemptOnTarget,16,1,0,43,,250076574,,2021-06-23T19:15:52.777,
2024476,Portugal,France,GoalAttemptSaved,16,1,0,110,,93443,,2021-06-23T19:15:53.777,
2024476,Portugal,France,Offside,17,1,0,43,,250097248,,2021-06-23T19:16:31.707,
2024476,Portugal,France,FreeKick,17,1,0,110,,95417,,2021-06-23T19:16:58.507,
2024476,Portugal,France,Foul,18,1,0,43,110,250096309,250080471,2021-06-23T19:17:18.907,
2024476,Portugal,France,FreeKick,18,1,0,110,,70098,,2021-06-23T19:17:37.137,
2024476,Portugal,France,GoalAttemptOffTarget,20,1,0,110,,63706,,2021-06-23T19:19:33.257,
2024476,Portugal,France,Foul,22,1,0,43,110,250015808,250080471,2021-06-23T19:21:48.587,
2024476,Portugal,France,FreeKick,23,1,0,110,,250058220,,2021-06-23T19:22:05.507,
2024476,Portugal,France,Foul,26,1,0,43,110,250097248,250058218,2021-06-23T19:26:00.827,
2024476,Portugal,France,FreeKick,27,1,0,110,,70098,,2021-06-23T19:26:54.867,
2024476,Portugal,France,GoalAttemptOnTarget,27,1,0,110,,250014528,,2021-06-23T19:26:55.707,
2024476,Portugal,France,GoalAttemptSaved,27,1,0,43,,93846,,2021-06-23T19:26:55.907,
2024476,Portugal,France,FoulCausingPenalty,27,1,0,43,110,93846,250014528,2021-06-23T19:26:56.627,
2024476,Portugal,France,YellowCard,27,1,0,43,,93846,,2021-06-23T19:27:01.787,
2024476,Portugal,France,GoalOnPenalty,31,1,0,110,,63706,,2021-06-23T19:30:05.067,
2024476,Portugal,France,Foul,33,1,0,110,43,250059115,250063803,2021-06-23T19:32:34.427,
2024476,Portugal,France,FreeKick,33,1,0,43,,250063803,,2021-06-23T19:32:45.027,
2024476,Portugal,France,GoalAttemptOffTarget,34,1,0,110,,70098,,2021-06-23T19:33:32.097,
2024476,Portugal,France,Foul,36,1,0,43,110,250063803,250059115,2021-06-23T19:35:36.227,
2024476,Portugal,France,YellowCard,36,1,0,43,,250063803,,2021-06-23T19:35:43.727,
2024476,Portugal,France,FreeKick,36,1,0,110,,95417,,2021-06-23T19:35:52.507,
2024476,Portugal,France,GoalAttemptOffTarget,37,1,0,43,,250019498,,2021-06-23T19:36:58.137,
2024476,Portugal,France,Foul,38,1,0,110,43,250059115,250076574,2021-06-23T19:37:45.987,
2024476,Portugal,France,FreeKick,38,1,0,43,,250063803,,2021-06-23T19:37:52.947,
2024476,Portugal,France,Foul,39,1,0,43,110,250019498,250014528,2021-06-23T19:38:46.027,
2024476,Portugal,France,YellowCard,40,1,0,43,,250019498,,2021-06-23T19:39:06.327,
2024476,Portugal,France,FreeKick,40,1,0,110,,95417,,2021-06-23T19:39:21.867,
2024476,Portugal,France,GoalAttemptOffTarget,41,1,0,110,,70098,,2021-06-23T19:40:07.627,
2024476,Portugal,France,Skill,42,1,0,110,,250014528,,2021-06-23T19:41:07.707,
2024476,Portugal,France,Foul,42,1,0,43,110,250063803,250059115,2021-06-23T19:41:16.027,
2024476,Portugal,France,FreeKick,42,1,0,110,,95417,,2021-06-23T19:41:43.297,
2024476,Portugal,France,Foul,43,1,0,43,110,250064583,63706,2021-06-23T19:42:10.507,
2024476,Portugal,France,FreeKick,44,1,0,110,,70098,,2021-06-23T19:43:07.737,
2024476,Portugal,France,FoulCausingPenalty,45,1,0,110,43,250086090,250076574,2021-06-23T19:44:44.027,
2024476,Portugal,France,VarNotification,45,1,1,,,,,2021-06-23T19:45:47.41,"Incident=Penalty,Reason=Foul,Status=SilentCheck"
2024476,Portugal,France,VarNotification,45,1,2,,,,,2021-06-23T19:46:14.283,"Incident=Penalty,Reason=Foul,Status=Confirmed"
2024476,Portugal,France,GoalOnPenalty,45,1,2,43,,93321,,2021-06-23T19:46:48.547,
2024476,Portugal,France,GoalAttemptOffTarget,45,1,5,43,,93321,,2021-06-23T19:49:18.817,
2024476,Portugal,France,EndFirstHalf,45,1,6,,,,,2021-06-23T19:50:16.977,
2024476,Portugal,France,SubstitutionHalfTime,46,2,0,110,110,250014528,250067295,2021-06-23T20:05:03.913,
2024476,Portugal,France,SubstitutionHalfTime,46,2,0,43,43,250063803,250014002,2021-06-23T20:05:07.673,
2024476,Portugal,France,StartSecondHalf,45,2,0,,,,,2021-06-23T20:07:20.26,
2024476,Portugal,France,Goal,47,2,0,43,,93321,,2021-06-23T20:09:05.067,
2024476,Portugal,France,VarNotification,48,2,0,,,,,2021-06-23T20:09:30.12,"Incident=NoGoal,Reason=Offside,Status=SilentCheck"
2024476,Portugal,France,VarNotification,48,2,0,,,,,2021-06-23T20:09:45.233,"Incident=NoGoal,Reason=Offside,Status=OfficialReview"
2024476,Portugal,France,VarNotification,48,2,0,,,,,2021-06-23T20:09:57.63,"Incident=NoGoal,Reason=Offside,Result=Goal,Status=Changed"
2024476,Portugal,France,GoalAttemptOffTarget,49,2,0,110,,63706,,2021-06-23T20:10:56.827,
2024476,Portugal,France,Foul,49,2,0,110,,250066156,,2021-06-23T20:11:20.547,
2024476,Portugal,France,FreeKick,50,2,0,43,,250025891,,2021-06-23T20:11:35.857,
2024476,Portugal,France,Substitution,52,2,0,43,43,250014002,250053905,2021-06-23T20:13:32.56,
2024476,Portugal,France,Foul,53,2,0,43,110,250097248,250058218,2021-06-23T20:14:25.467,
2024476,Portugal,France,FreeKick,53,2,0,110,,250067295,,2021-06-23T20:14:41.027,
2024476,Portugal,France,Foul,57,2,0,110,43,250067295,250019498,2021-06-23T20:19:02.507,
2024476,Portugal,France,FreeKick,57,2,0,43,,250019498,,2021-06-23T20:19:08.827,
2024476,Portugal,France,FoulCausingPenalty,58,2,0,43,,250096309,,2021-06-23T20:20:15.587,
2024476,Portugal,France,GoalOnPenalty,60,2,0,110,,63706,,2021-06-23T20:21:50.867,
2024476,Portugal,France,Foul,62,2,0,43,110,250076574,250059115,2021-06-23T20:23:27.187,
2024476,Portugal,France,FreeKick,62,2,0,110,,250067295,,2021-06-23T20:24:01.057,
2024476,Portugal,France,Foul,62,2,0,43,110,250053905,250086090,2021-06-23T20:24:20.347,
2024476,Portugal,France,FreeKick,63,2,0,110,,250059115,,2021-06-23T20:25:12.217,
2024476,Portugal,France,Substitution,66,2,0,43,43,250054829,250054949,2021-06-23T20:27:37.317,
2024476,Portugal,France,GoalAttemptOnTarget,67,2,0,43,,250015808,,2021-06-23T20:29:16.907,
2024476,Portugal,France,GoalAttemptSaved,67,2,0,110,,93443,,2021-06-23T20:29:17.907,
2024476,Portugal,France,GoalAttemptOnTarget,67,2,0,43,,250019498,,2021-06-23T20:29:19.777,
2024476,Portugal,France,GoalAttemptSaved,67,2,0,110,,93443,,2021-06-23T20:29:20.777,
2024476,Portugal,France,GoalAttemptOffTarget,68,2,0,43,,250015808,,2021-06-23T20:29:28.057,
2024476,Portugal,France,Foul,70,2,0,110,,250058218,,2021-06-23T20:31:47.027,
2024476,Portugal,France,FreeKick,70,2,0,43,,250097248,,2021-06-23T20:31:53.227,
2024476,Portugal,France,GoalAttemptOffTarget,71,2,0,43,,93321,,2021-06-23T20:32:31.337,
2024476,Portugal,France,Skill,71,2,0,110,,250067295,,2021-06-23T20:33:20.793,
2024476,Portugal,France,GoalAttemptOffTarget,72,2,0,110,,250067295,,2021-06-23T20:33:31.827,
2024476,Portugal,France,Substitution,72,2,0,110,110,250059115,250078886,2021-06-23T20:34:13.347,
2024476,Portugal,France,Substitution,72,2,0,110,110,70098,250055271,2021-06-23T20:34:19.26,
2024476,Portugal,France,GoalAttemptBlocked,76,2,0,43,,250019498,,2021-06-23T20:38:13.817,
2024476,Portugal,France,GoalAttemptSaved,76,2,0,110,,250086090,,2021-06-23T20:38:14.817,
2024476,Portugal,France,Substitution,79,2,0,110,110,250086090,250081628,2021-06-23T20:40:52.993,
2024476,Portugal,France,Offside,79,2,0,43,,250053905,,2021-06-23T20:41:09.027,
2024476,Portugal,France,FreeKick,80,2,0,110,,93443,,2021-06-23T20:41:35.827,
2024476,Portugal,France,Foul,82,2,0,110,43,250058218,250054949,2021-06-23T20:43:49.387,
2024476,Portugal,France,FreeKick,82,2,0,43,,250025891,,2021-06-23T20:44:02.337,
2024476,Portugal,France,Foul,83,2,0,43,110,250064583,63706,2021-06-23T20:44:56.907,
2024476,Portugal,France,YellowCard,83,2,0,43,,250064583,,2021-06-23T20:45:01.62,
2024476,Portugal,France,FreeKick,84,2,0,110,,95417,,2021-06-23T20:45:39.897,
2024476,Portugal,France,Skill,86,2,0,43,,250015808,,2021-06-23T20:47:22.307,
2024476,Portugal,France,GoalAttemptOffTarget,86,2,0,43,,250019498,,2021-06-23T20:47:48.897,
