matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank
2024454,Poland,Slovakia,109,Poland,true,false,149,Saves on indirect free kick,0,1
2024454,Poland,Slovakia,109,Poland,true,false,150,Saves on penalty,0,1
2024454,Poland,Slovakia,109,Poland,true,false,151,Saves on corner,0,1
2024454,Poland,Slovakia,109,Poland,true,false,152,Saves in open play from centre,1,2
2024454,Poland,Slovakia,109,Poland,true,false,153,Saves in open play from left,1,1
2024454,Poland,Slovakia,109,Poland,true,false,154,Saves in open play from right,3,1
2024454,Poland,Slovakia,109,Poland,true,false,155,Punches,0,2
2024454,Poland,Slovakia,109,Poland,true,false,156,High Claims,0,2
2024454,Poland,Slovakia,109,Poland,true,false,157,Low Claims,0,1
2024454,Poland,Slovakia,109,Poland,true,false,158,Goalkeeper kicks attempted,6,2
2024454,Poland,Slovakia,109,Poland,true,false,159,Goalkeeper kicks short,1,1
2024454,Poland,Slovakia,109,Poland,true,false,160,Goalkeeper kicks medium,4,1
2024454,Poland,Slovakia,109,Poland,true,false,161,Goalkeeper kicks long,1,2
2024454,Poland,Slovakia,109,Poland,true,false,162,Goalkeeper kicks completed,5,2
2024454,Poland,Slovakia,109,Poland,true,false,163,Goalkeeper kicks completed short,1,1
2024454,Poland,Slovakia,109,Poland,true,false,164,Goalkeeper kicks completed medium,4,1
2024454,Poland,Slovakia,109,Poland,true,false,165,Goalkeeper kicks completed long,0,2
2024454,Poland,Slovakia,109,Poland,true,false,166,Goalkeeper kicks completed %,83,1
2024454,Poland,Slovakia,109,Poland,true,false,167,Played Time,01:35:57.4460000,1
2024454,Poland,Slovakia,109,Poland,true,false,168,Fouls suffered,13,2
2024454,Poland,Slovakia,109,Poland,true,false,171,Fouls committed own half,5,2
2024454,Poland,Slovakia,109,Poland,true,false,172,Fouls committed opposite half,10,1
2024454,Poland,Slovakia,109,Poland,true,false,173,Fouls suffered own half,4,2
2024454,Poland,Slovakia,109,Poland,true,false,174,Fouls suffered opposite half,9,1
2024454,Poland,Slovakia,109,Poland,true,false,175,Penalty fouls,0,1
2024454,Poland,Slovakia,109,Poland,true,false,176,Handball,0,1
2024454,Poland,Slovakia,109,Poland,true,false,177,Simulation,0,1
2024454,Poland,Slovakia,109,Poland,true,false,181,Offsides suffered,1,1
2024454,Poland,Slovakia,109,Poland,true,false,182,Distance covered in low activity (m),60413,2
2024454,Poland,Slovakia,109,Poland,true,false,183,Distance covered in medium activity (m),18023,2
2024454,Poland,Slovakia,109,Poland,true,false,184,Distance covered in high activity (m),18885,2
2024454,Poland,Slovakia,109,Poland,true,false,185,Distance covered in very high activity (m),7470,1
2024454,Poland,Slovakia,109,Poland,true,false,186,Distance covered in low activity (%),58,1
2024454,Poland,Slovakia,109,Poland,true,false,187,Distance covered in medium activity (%),17,2
2024454,Poland,Slovakia,109,Poland,true,false,188,Distance covered in high activity (%),18,2
2024454,Poland,Slovakia,109,Poland,true,false,189,Distance covered in very high activity (%),7,1
2024454,Poland,Slovakia,109,Poland,true,false,190,Average distance covered,10409,2
2024454,Poland,Slovakia,109,Poland,true,false,191,Average distance covered in low activity,5861,1
2024454,Poland,Slovakia,109,Poland,true,false,192,Average distance covered in medium activity,1842,2
2024454,Poland,Slovakia,109,Poland,true,false,193,Average distance covered in high activity,1939,2
2024454,Poland,Slovakia,109,Poland,true,false,194,Average distance covered in very high activity covered,767,1
2024454,Poland,Slovakia,109,Poland,true,false,195,Time spent in low activity (%),83,1
2024454,Poland,Slovakia,109,Poland,true,false,196,Time spent in medium activity (%),8,2
2024454,Poland,Slovakia,109,Poland,true,false,197,Time spent in high activity (%),7,2
2024454,Poland,Slovakia,109,Poland,true,false,198,Time spent in very high activity (%),2,1
2024454,Poland,Slovakia,109,Poland,true,false,202,Time spent in low activity,13:59:22.3200000,2
2024454,Poland,Slovakia,109,Poland,true,false,203,Time spent in medium activity,01:27:18.5200000,2
2024454,Poland,Slovakia,109,Poland,true,false,204,Time spent in high activity,01:09:24.2000000,2
2024454,Poland,Slovakia,109,Poland,true,false,205,Time spent in very high activity,00:19:30.0800000,1
2024454,Poland,Slovakia,109,Poland,true,false,206,Sprints,335,1
2024454,Poland,Slovakia,109,Poland,true,false,219,Assists,1,2
2024454,Poland,Slovakia,109,Poland,true,false,220,Distance covered (Km),104.79,2
2024454,Poland,Slovakia,109,Poland,true,false,221,Distance covered in possession (Km),40.65,1
2024454,Poland,Slovakia,109,Poland,true,false,638,Matches played,1,1
2024454,Poland,Slovakia,109,Poland,true,false,639,Goals on set pieces,0,1
2024454,Poland,Slovakia,109,Poland,true,false,644,Attempts blocked outside penalty area,2,1
2024454,Poland,Slovakia,109,Poland,true,false,646,Distance covered not in possession (m),36908,2
2024454,Poland,Slovakia,109,Poland,true,false,647,Distance covered not in possession (Km),36.90,2
2024454,Poland,Slovakia,109,Poland,true,false,648,Attempts set pieces,1,1
2024454,Poland,Slovakia,109,Poland,true,false,649,Attempts in open play,16,1
2024454,Poland,Slovakia,109,Poland,true,false,650,Attempts on throw in,0,1
2024454,Poland,Slovakia,109,Poland,true,false,651,Saves on attempts inside penalty area,1,1
2024454,Poland,Slovakia,109,Poland,true,false,652,Saves on attempts outside penalty area,0,2
2024454,Poland,Slovakia,109,Poland,true,false,682,Team average speed,6.5,2
2024454,Poland,Slovakia,109,Poland,true,false,683,Big Chances,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,1,Goals,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,2,Ball Possession,44,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,3,Total Attempts,11,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,4,Attempts on target,2,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,5,Attempts off target,5,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,6,Attempts against woodwork,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,11,Attempts Accuracy,18,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,12,Corners,2,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,13,Offsides,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,14,Saves,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,17,Tackles won,4,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,18,Clearances,30,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,19,Recovered balls,39,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,20,Fouls committed,13,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,21,Yellow cards,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,22,Red cards,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,23,Passes completed,352,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,24,Passes accuracy,83,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,27,Distance covered (m),109387,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,28,Distance covered in possession (m),35134,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,29,Top Speed (Km/h),30.6,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,32,Own-goals,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,33,Goals scored,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,34,Goals conceded,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,35,Own-goals for,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,36,Goals scored by right foot,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,37,Goals scored by left foot,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,38,Goals scored by head,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,39,Goals scored by backheel,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,40,Goals scored by other part of body,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,41,Goals scored in open play,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,42,Goals scored on direct free-kcik,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,43,Goals scored on indirect free-kcik,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,44,Goals scored on penalty,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,45,Goals on corner,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,46,Goals scored in penalty area,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,47,Goals scored outside penalty area,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,48,Goals on penalty phase,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,49,Goals in open play from centre,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,50,Goals in open play from left,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,51,Goals in open play from right,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,52,Attempts blocked,4,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,53,Attempts on bar,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,54,Attempts on post,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,55,Woodwork (after deflection),1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,56,Attempts on direct free kick,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,57,Attempts on indirect free kick,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,58,Attempts from corner,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,59,Attempts on target in penalty area,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,60,Attempts on target outside penalty area,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,61,Attempts off target in penalty area,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,62,Attempts off target outside penalty area,4,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,63,Attempts in open play from centre,5,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,64,Attempts in open play from left,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,65,Attempts in open play from right,4,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,67,Free kicks on goal,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,68,Instance of possession,181,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,69,Ball not in play,01:11:00.0370000,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,70,Crosses attempted,9,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,71,Crosses short,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,72,Crosses medium,3,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,73,Crosses long,5,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,74,Crosses completed,6,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,75,Crosses completed short,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,76,Crosses completed medium,2,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,77,Crosses completed long,3,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,78,Corners short,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,79,Corners medium,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,80,Corners long,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,81,Corners completed,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,82,Corners completed short,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,83,Corners completed medium,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,84,Corners completed long,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,85,Dribbling,12,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,86,Passes attempted,422,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,87,Passes attempted short,96,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,88,Passes attempted medium,266,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,89,Passes attempted long,60,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,90,Passes completed short,79,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,91,Passes completed medium,240,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,92,Passes completed long,33,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,93,Passes received,352,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,94,Passes received short,79,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,95,Passes received medium,240,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,96,Passes received long,33,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,97,Passes accuracy short,0.823,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,98,Passes accuracy medium,0.902,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,99,Passes accuracy long,0.550,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,102,Passes completed forward,84,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,103,Passes completed backward,68,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,104,Passes completed left,106,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,105,Passes completed right,94,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,106,Passes per instance of possession,2.331,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,107,Delivery into attacking third,19,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,108,Delivery into key play area,3,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,109,Delivery into penalty area,5,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,110,Delivery into goal area,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,115,Solo run into attacking third,3,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,116,Solo run into key play area,9,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,117,Solo run into penalty area,5,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,118,Total Attacks,21,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,119,Attacks from centre,3,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,120,Attacks from right,8,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,121,Attacks from left,10,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,122,Organized attack,14,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,123,Counter attack,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,124,Clearances successful,22,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,125,Clearances unsuccesful,8,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,126,Tackles,13,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,127,Tackles lost,9,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,128,Tackles performed gaining the ball,4,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,129,Tackles performed not gaining the ball,8,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,130,Tackles suffered,9,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,131,Tackles suffered losing the ball,3,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,132,Tackles suffered not losing the ball,6,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,133,Lost balls,69,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,136,Lost balls own half,50,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,137,Lost balls opposite half,19,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,138,Change of possession,164,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,140,Blocks,4,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,141,Throw-in,29,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,142,Goals conceded from open play,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,143,Goals conceded from set pieces,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,144,Goals conceded in penalty area,1,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,145,Goals conceded outside penalty area,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,146,Saves in open play,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,147,Saves on set pieces,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,148,Saves on direct free kick,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,149,Saves on indirect free kick,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,150,Saves on penalty,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,151,Saves on corner,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,152,Saves in open play from centre,5,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,153,Saves in open play from left,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,154,Saves in open play from right,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,155,Punches,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,156,High Claims,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,157,Low Claims,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,158,Goalkeeper kicks attempted,15,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,159,Goalkeeper kicks short,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,160,Goalkeeper kicks medium,4,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,161,Goalkeeper kicks long,11,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,162,Goalkeeper kicks completed,7,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,163,Goalkeeper kicks completed short,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,164,Goalkeeper kicks completed medium,4,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,165,Goalkeeper kicks completed long,3,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,166,Goalkeeper kicks completed %,47,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,167,Played Time,01:35:57.4460000,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,168,Fouls suffered,15,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,171,Fouls committed own half,9,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,172,Fouls committed opposite half,4,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,173,Fouls suffered own half,10,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,174,Fouls suffered opposite half,5,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,175,Penalty fouls,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,176,Handball,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,177,Simulation,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,181,Offsides suffered,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,182,Distance covered in low activity (m),61421,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,183,Distance covered in medium activity (m),20447,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,184,Distance covered in high activity (m),20780,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,185,Distance covered in very high activity (m),6739,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,186,Distance covered in low activity (%),56,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,187,Distance covered in medium activity (%),19,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,188,Distance covered in high activity (%),19,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,189,Distance covered in very high activity (%),6,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,190,Average distance covered,10535,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,191,Average distance covered in low activity,5771,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,192,Average distance covered in medium activity,2026,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,193,Average distance covered in high activity,2065,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,194,Average distance covered in very high activity covered,673,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,195,Time spent in low activity (%),81,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,196,Time spent in medium activity (%),10,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,197,Time spent in high activity (%),7,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,198,Time spent in very high activity (%),2,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,202,Time spent in low activity,14:09:37.4400000,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,203,Time spent in medium activity,01:38:51.8800000,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,204,Time spent in high activity,01:16:18.1600000,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,205,Time spent in very high activity,00:17:45.1600000,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,206,Sprints,310,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,219,Assists,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,220,Distance covered (Km),109.38,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,221,Distance covered in possession (Km),35.13,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,638,Matches played,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,639,Goals on set pieces,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,644,Attempts blocked outside penalty area,2,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,646,Distance covered not in possession (m),45275,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,647,Distance covered not in possession (Km),45.27,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,648,Attempts set pieces,0,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,649,Attempts in open play,11,2
2024454,Poland,Slovakia,58836,Slovakia,false,true,650,Attempts on throw in,0,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,651,Saves on attempts inside penalty area,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,652,Saves on attempts outside penalty area,1,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,682,Team average speed,6.8,1
2024454,Poland,Slovakia,58836,Slovakia,false,true,683,Big Chances,0,1
2024476,Portugal,France,110,Portugal,true,false,1,Goals,2,1
2024476,Portugal,France,110,Portugal,true,false,2,Ball Possession,49,2
2024476,Portugal,France,110,Portugal,true,false,3,Total Attempts,10,2
2024476,Portugal,France,110,Portugal,true,false,4,Attempts on target,5,1
2024476,Portugal,France,110,Portugal,true,false,5,Attempts off target,5,1
2024476,Portugal,France,110,Portugal,true,false,6,Attempts against woodwork,0,1
2024476,Portugal,France,110,Portugal,true,false,11,Attempts Accuracy,50,1
2024476,Portugal,France,110,Portugal,true,false,12,Corners,0,2
2024476,Portugal,France,110,Portugal,true,false,13,Offsides,0,2
2024476,Portugal,France,110,Portugal,true,false,14,Saves,3,1
2024476,Portugal,France,110,Portugal,true,false,17,Tackles won,5,1
2024476,Portugal,France,110,Portugal,true,false,18,Clearances,6,2
2024476,Portugal,France,110,Portugal,true,false,19,Recovered balls,31,1
2024476,Portugal,France,110,Portugal,true,false,20,Fouls committed,9,2
2024476,Portugal,France,110,Portugal,true,false,21,Yellow cards,0,2
2024476,Portugal,France,110,Portugal,true,false,22,Red cards,0,1
2024476,Portugal,France,110,Portugal,true,false,23,Passes completed,500,2
2024476,Portugal,France,110,Portugal,true,false,24,Passes accuracy,91,2
2024476,Portugal,France,110,Portugal,true,false,27,Distance covered (m),102281,1
2024476,Portugal,France,110,Portugal,true,false,28,Distance covered in possession (m),36879,2
2024476,Portugal,France,110,Portugal,true,false,29,Top Speed (Km/h),31.7,2
2024476,Portugal,France,110,Portugal,true,false,32,Own-goals,0,1
2024476,Portugal,France,110,Portugal,true,false,33,Goals scored,2,1
2024476,Portugal,France,110,Portugal,true,false,34,Goals conceded,2,1
2024476,Portugal,France,110,Portugal,true,false,35,Own-goals for,0,1
2024476,Portugal,France,110,Portugal,true,false,36,Goals scored by right foot,2,1
2024476,Portugal,France,110,Portugal,true,false,37,Goals scored by left foot,0,1
2024476,Portugal,France,110,Portugal,true,false,38,Goals scored by head,0,1
2024476,Portugal,France,110,Portugal,true,false,39,Goals scored by backheel,0,1
2024476,Portugal,France,110,Portugal,true,false,40,Goals scored by other part of body,0,1
2024476,Portugal,France,110,Portugal,true,false,41,Goals scored in open play,0,2
2024476,Portugal,France,110,Portugal,true,false,42,Goals scored on direct free-kcik,0,1
2024476,Portugal,France,110,Portugal,true,false,43,Goals scored on indirect free-kcik,0,1
2024476,Portugal,France,110,Portugal,true,false,44,Goals scored on penalty,2,1
2024476,Portugal,France,110,Portugal,true,false,45,Goals on corner,0,1
2024476,Portugal,France,110,Portugal,true,false,46,Goals scored in penalty area,2,1
2024476,Portugal,France,110,Portugal,true,false,47,Goals scored outside penalty area,0,1
2024476,Portugal,France,110,Portugal,true,false,48,Goals on penalty phase,0,1
2024476,Portugal,France,110,Portugal,true,false,49,Goals in open play from centre,0,1
2024476,Portugal,France,110,Portugal,true,false,50,Goals in open play from left,0,1
2024476,Portugal,France,110,Portugal,true,false,51,Goals in open play from right,0,2
2024476,Portugal,France,110,Portugal,true,false,52,Attempts blocked,0,2
2024476,Portugal,France,110,Portugal,true,false,53,Attempts on bar,0,1
2024476,Portugal,France,110,Portugal,true,false,54,Attempts on post,0,1
2024476,Portugal,France,110,Portugal,true,false,55,Woodwork (after deflection),0,2
2024476,Portugal,France,110,Portugal,true,false,56,Attempts on direct free kick,0,1
2024476,Portugal,France,110,Portugal,true,false,57,Attempts on indirect free kick,0,1
2024476,Portugal,France,110,Portugal,true,false,58,Attempts from corner,0,1
2024476,Portugal,France,110,Portugal,true,false,59,Attempts on target in penalty area,4,1
2024476,Portugal,France,110,Portugal,true,false,60,Attempts on target outside penalty area,1,2
2024476,Portugal,France,110,Portugal,true,false,61,Attempts off target in penalty area,2,1
2024476,Portugal,France,110,Portugal,true,false,62,Attempts off target outside penalty area,3,1
2024476,Portugal,France,110,Portugal,true,false,63,Attempts in open play from centre,6,1
2024476,Portugal,France,110,Portugal,true,false,64,Attempts in open play from left,1,2
2024476,Portugal,France,110,Portugal,true,false,65,Attempts in open play from right,1,2
2024476,Portugal,France,110,Portugal,true,false,67,Free kicks on goal,0,1
2024476,Portugal,France,110,Portugal,true,false,68,Instance of possession,127,1
2024476,Portugal,France,110,Portugal,true,false,69,Ball not in play,01:09:23.1770000,1
2024476,Portugal,France,110,Portugal,true,false,70,Crosses attempted,11,1
2024476,Portugal,France,110,Portugal,true,false,71,Crosses short,2,1
2024476,Portugal,France,110,Portugal,true,false,72,Crosses medium,6,1
2024476,Portugal,France,110,Portugal,true,false,73,Crosses long,3,1
2024476,Portugal,France,110,Portugal,true,false,74,Crosses completed,2,1
2024476,Portugal,France,110,Portugal,true,false,75,Crosses completed short,0,1
2024476,Portugal,France,110,Portugal,true,false,76,Crosses completed medium,1,1
2024476,Portugal,France,110,Portugal,true,false,77,Crosses completed long,1,1
2024476,Portugal,France,110,Portugal,true,false,78,Corners short,0,1
2024476,Portugal,France,110,Portugal,true,false,79,Corners medium,0,2
2024476,Portugal,France,110,Portugal,true,false,80,Corners long,0,1
2024476,Portugal,France,110,Portugal,true,false,81,Corners completed,0,1
2024476,Portugal,France,110,Portugal,true,false,82,Corners completed short,0,1
2024476,Portugal,France,110,Portugal,true,false,83,Corners completed medium,0,1
2024476,Portugal,France,110,Portugal,true,false,84,Corners completed long,0,1
2024476,Portugal,France,110,Portugal,true,false,85,Dribbling,10,1
2024476,Portugal,France,110,Portugal,true,false,86,Passes attempted,552,2
2024476,Portugal,France,110,Portugal,true,false,87,Passes attempted short,137,2
2024476,Portugal,France,110,Portugal,true,false,88,Passes attempted medium,366,2
2024476,Portugal,France,110,Portugal,true,false,89,Passes attempted long,49,1
2024476,Portugal,France,110,Portugal,true,false,90,Passes completed short,121,2
2024476,Portugal,France,110,Portugal,true,false,91,Passes completed medium,351,2
2024476,Portugal,France,110,Portugal,true,false,92,Passes completed long,28,2
2024476,Portugal,France,110,Portugal,true,false,93,Passes received,500,2
2024476,Portugal,France,110,Portugal,true,false,94,Passes received short,121,2
2024476,Portugal,France,110,Portugal,true,false,95,Passes received medium,351,2
2024476,Portugal,France,110,Portugal,true,false,96,Passes received long,28,2
