shirtNumber,jerseyNumber,position,substitute,name,slug,position,jerseyNumber,country.name,totalPass,accuratePass,totalLongBalls,goalAssist,minutesPlayed,touches,rating,possessionLostCtrl,accurateLongBalls,totalCross,accurateCross,duelLost,duelWon,challengeLost,totalContest,blockedScoringAttempt,totalClearance,totalTackle,expectedGoals,keyPass,expectedAssists,aerialLost,aerialWon,onTargetScoringAttempt,ownGoals,fouls,wasFouled,totalOffside,shotOffTarget,interceptionWon,dispossessed,wonContest,goals,captain,penaltyWon
19,19,M,True,youssouf-fofana,M,19,France,3.0,3.0,,0.0,9.0,7.0,6.9,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,
9,9,F,True,olivier-giroud,F,9,France,3.0,2.0,,0.0,10.0,5.0,6.8,2.0,,,,,2.0,,,,,,,1.0,0.0182084,,1.0,,,,1.0,,,,,,,,
1,1,G,True,brice-samba,G,30,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,G,True,alphonse-areola,G,23,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,D,True,benjamin-pavard,D,28,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,D,True,ferland-mendy,D,23,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,D,True,jonathan-clauss,D,7,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,ibrahima-konate,D,5,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,M,True,aurelien-tchouameni,M,18,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,M,True,warren-zaire-emery,M,33,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,F,True,kingsley-coman,M,11,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,F,True,barcola-bradley,F,29,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,G,False,mert-gunok,G,34,Turkey,17.0,14.0,6.0,0.0,90.0,26.0,7.2,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
18,18,D,False,mert-muldur,D,16,Turkey,37.0,30.0,2.0,0.0,85.0,59.0,7.7,9.0,,,,3.0,4.0,1.0,,1.0,2.0,2.0,0.5548,1.0,0.0113249,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,1.0,,
4,4,D,False,samet-akaydin,D,3,Turkey,73.0,65.0,5.0,0.0,90.0,83.0,8.0,8.0,2.0,,,1.0,7.0,1.0,,,5.0,2.0,,,0.0210471,,5.0,,,,,,,1.0,,,,,
14,14,D,False,abdulkerim-bardakci,D,42,Turkey,66.0,61.0,3.0,0.0,90.0,73.0,7.1,5.0,2.0,,,4.0,5.0,,,,3.0,2.0,0.064,,0.0471625,3.0,3.0,,,1.0,,,1.0,,,,,,
20,20,D,False,ferdi-kadioglu,D,7,Turkey,70.0,66.0,2.0,0.0,90.0,92.0,7.5,11.0,2.0,2.0,,5.0,3.0,1.0,1.0,,,2.0,0.0067,4.0,0.184146,1.0,1.0,,,,,,1.0,3.0,2.0,,,,
10,10,M,False,hakan-calhanoglu,M,20,Turkey,95.0,88.0,3.0,0.0,89.0,112.0,7.2,13.0,1.0,4.0,1.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,0.1457,1.0,0.125696,,1.0,1.0,,2.0,,,1.0,,2.0,,,True,
22,22,M,False,kaan-ayhan,D,23,Turkey,63.0,58.0,2.0,1.0,79.0,74.0,7.7,7.0,2.0,,,4.0,6.0,1.0,,1.0,,2.0,0.3029,2.0,0.0546319,2.0,3.0,,,1.0,1.0,,2.0,,,,,,
8,8,M,False,arda-guler,M,24,Turkey,41.0,38.0,,0.0,79.0,60.0,7.8,13.0,,5.0,1.0,6.0,5.0,,4.0,,,3.0,0.0342,3.0,0.230698,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,
6,6,M,False,orkun-kokcu,M,10,Turkey,50.0,41.0,,1.0,90.0,64.0,7.0,13.0,,1.0,1.0,5.0,4.0,,2.0,1.0,,2.0,0.858,2.0,0.0946713,1.0,,1.0,,1.0,2.0,,2.0,,1.0,,,,
19,19,M,False,yildiz-kenan,F,15,Turkey,36.0,33.0,,0.0,85.0,48.0,6.7,10.0,,,,6.0,2.0,,6.0,1.0,,,0.0298,1.0,0.307631,1.0,1.0,1.0,,,,1.0,,,,1.0,,,
21,21,F,False,baris-alper-yilmaz,F,53,Turkey,13.0,10.0,,0.0,90.0,33.0,6.8,13.0,,4.0,1.0,8.0,4.0,1.0,2.0,1.0,1.0,,0.0963,2.0,0.228102,2.0,1.0,,,1.0,2.0,,,,3.0,1.0,,,
3,3,D,True,merih-demiral,D,28,Turkey,,,,0.0,11.0,3.0,6.9,,,,,,2.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,
11,11,F,True,yusuf-yazici,M,,Turkey,4.0,2.0,,0.0,11.0,7.0,6.5,3.0,,,,1.0,2.0,,,,,1.0,0.1372,,,1.0,1.0,1.0,,,,,,,,,,,
2,2,D,True,zeki-celik,D,19,Turkey,4.0,2.0,1.0,0.0,13.0,4.0,6.9,2.0,1.0,,,,,,,,,,,1.0,0.110359,,,,,,,,,,,,,,
7,7,F,True,kerem-akturkoglu,M,7,Turkey,3.0,3.0,,0.0,13.0,8.0,7.3,2.0,,1.0,,1.0,,,1.0,,1.0,,0.779,,,,,1.0,,,,,,1.0,,,1.0,,
15,15,M,True,salih-ozcan,M,6,Turkey,1.0,,,0.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,
12,12,G,True,altay-bayindir,G,1,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,G,True,ugurcan-cakir,G,1,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,D,True,ahmetcan-kaplan,D,13,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,M,True,okay-yokuslu,M,35,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,M,True,ismail-yuksek,M,5,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,F,True,cenk-tosun,F,,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,F,True,semih-kilicsoy,F,90,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,F,True,yunus-akgun,F,29,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,F,True,bertug-ozgur-yildirim,F,99,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,G,False,giorgi-mamardashvili,G,25,Georgia,26.0,14.0,16.0,0.0,90.0,40.0,6.9,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,D,False,solomon-kvirkvelia,D,5,Georgia,32.0,30.0,3.0,0.0,85.0,39.0,6.5,2.0,1.0,,,1.0,4.0,,,,4.0,2.0,,,0.0110599,,2.0,,,1.0,,,,,,,,,
4,4,D,False,guram-kashia,D,4,Georgia,53.0,46.0,3.0,0.0,90.0,64.0,6.8,7.0,1.0,,,1.0,5.0,,,,6.0,3.0,,,0.0135553,1.0,2.0,,,,,,,,,,,True,
3,3,D,False,lasha-dvali,D,5,Georgia,50.0,46.0,2.0,0.0,90.0,62.0,6.7,5.0,,,,3.0,4.0,1.0,,,6.0,1.0,,,0.00571395,1.0,3.0,,,1.0,,,,1.0,,,,,
2,2,M,False,otar-kakabadze,D,25,Georgia,44.0,33.0,7.0,0.0,90.0,73.0,7.4,18.0,4.0,3.0,2.0,3.0,8.0,1.0,,,2.0,5.0,,1.0,0.14306,1.0,2.0,,,,1.0,,,,1.0,,,,
10,10,M,False,giorgi-chakvetadze,M,16,Georgia,33.0,29.0,,0.0,74.0,46.0,6.7,8.0,,3.0,1.0,3.0,5.0,,1.0,,1.0,3.0,,,0.0742826,1.0,2.0,,,1.0,,,,,,,,,
20,20,M,False,anzor-mekvabishvili,M,5,Georgia,44.0,38.0,5.0,0.0,89.0,56.0,6.9,8.0,1.0,,,2.0,2.0,,,,3.0,2.0,0.0213,,0.0169682,2.0,,1.0,,,,,,2.0,,,,,
6,6,M,False,giorgi-kochorashvili,M,6,Georgia,67.0,61.0,7.0,1.0,90.0,89.0,7.5,8.0,7.0,1.0,,4.0,7.0,,1.0,1.0,2.0,2.0,0.2805,1.0,0.160839,1.0,,,,2.0,4.0,,2.0,4.0,1.0,1.0,,,
21,21,M,False,giorgi-tsitaishvili,M,20,Georgia,23.0,18.0,,0.0,74.0,40.0,6.4,12.0,,4.0,,4.0,3.0,,1.0,,2.0,2.0,0.0565,1.0,0.0421898,2.0,,2.0,,1.0,1.0,,,,,,,,
22,22,F,False,mikautadze-georges,F,10,Georgia,18.0,15.0,2.0,0.0,90.0,35.0,7.4,9.0,2.0,2.0,1.0,7.0,6.0,,5.0,1.0,,2.0,0.6797,3.0,0.0386,4.0,1.0,1.0,,,1.0,1.0,2.0,,,2.0,1.0,,
7,7,F,False,khvicha-kvaratskhelia,F,77,Georgia,33.0,31.0,1.0,0.0,90.0,59.0,6.7,16.0,1.0,6.0,2.0,14.0,6.0,1.0,10.0,,1.0,,0.1473,4.0,0.438949,4.0,,,,,3.0,,1.0,,2.0,3.0,,,
14,14,D,True,luka-lochoshvili,D,44,Georgia,6.0,6.0,,0.0,16.0,13.0,6.5,1.0,,,,2.0,1.0,,,,,,0.0609,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,
9,9,F,True,zuriko-davitashvili,F,30,Georgia,5.0,5.0,,0.0,16.0,9.0,6.2,2.0,,,,1.0,1.0,,1.0,,,1.0,0.0386,,,,,1.0,,,,,,,,,,,
8,8,F,True,budu-zivzivadze,F,11,Georgia,1.0,1.0,,0.0,13.0,3.0,6.5,1.0,,,,1.0,,,,1.0,,,0.0902,,,1.0,,,,,,,,,,,,,
18,18,M,True,sandro-altunashvili,M,19,Georgia,6.0,6.0,,0.0,9.0,8.0,4.1,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12,12,G,True,luka-gugeshashvili,G,23,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,D,True,giorgi-gocholeishvili,D,13,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,D,True,giorgi-gvelesiani,D,30,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,jemal-tabidze,D,4,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,M,True,nika-kvekveskiri,M,30,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,M,True,saba-lobjanidze,M,9,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,M,True,sigua-gabriel,M,21,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,M,True,otar-kiteishvili,M,10,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,F,True,giorgi-kvilitaia,F,,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,F,True,levan-shengelia,F,27,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,G,False,diogo-costa,G,99,Portugal,22.0,18.0,8.0,0.0,90.0,24.0,6.2,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,D,False,ruben-dias,D,3,Portugal,92.0,86.0,6.0,0.0,90.0,104.0,7.3,7.0,3.0,2.0,1.0,4.0,6.0,,,1.0,4.0,,0.0389,1.0,0.158949,3.0,6.0,,,1.0,,,,,,,,,
3,3,D,False,pepe,D,,Portugal,80.0,74.0,5.0,0.0,90.0,88.0,7.1,8.0,3.0,,,2.0,7.0,2.0,1.0,,2.0,3.0,,1.0,0.0235269,,3.0,,,,,,,,,1.0,,,
19,19,D,False,nuno-mendes,D,25,Portugal,82.0,69.0,3.0,0.0,89.0,109.0,7.3,21.0,2.0,2.0,,8.0,11.0,,4.0,,,2.0,0.0653,1.0,0.0409388,1.0,9.0,1.0,,2.0,,,1.0,1.0,1.0,,,,
5,5,M,False,diogo-dalot,D,20,Portugal,36.0,32.0,,0.0,63.0,47.0,6.8,7.0,,1.0,,1.0,2.0,,3.0,,,,0.0179,1.0,0.0302485,,,,,,,,1.0,,,2.0,,,
23,23,M,False,vitinha,M,17,Portugal,91.0,86.0,6.0,0.0,89.0,113.0,8.0,12.0,4.0,7.0,2.0,1.0,6.0,1.0,1.0,1.0,,2.0,0.1521,2.0,0.176256,,,2.0,,,3.0,,,1.0,,1.0,,,
8,8,M,False,bruno-fernandes,M,8,Portugal,87.0,76.0,4.0,0.0,90.0,111.0,7.5,24.0,3.0,8.0,,6.0,4.0,,2.0,2.0,,1.0,0.0198,2.0,0.469504,2.0,2.0,,,1.0,1.0,,,1.0,2.0,1.0,,,
20,20,M,False,joao-cancelo,D,2,Portugal,74.0,66.0,7.0,0.0,89.0,87.0,7.5,14.0,5.0,1.0,,3.0,3.0,,1.0,1.0,,,0.0365,1.0,0.226362,2.0,1.0,,,,1.0,,,,1.0,1.0,,,
10,10,F,False,bernardo-silva,M,20,Portugal,54.0,46.0,3.0,0.0,90.0,64.0,7.4,13.0,2.0,3.0,,3.0,2.0,1.0,1.0,,,,0.0554,2.0,0.0513413,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,
7,7,F,False,cristiano-ronaldo,F,7,Portugal,22.0,22.0,,0.0,90.0,32.0,7.1,4.0,,1.0,,4.0,1.0,,1.0,1.0,,,0.733,2.0,0.0656302,3.0,1.0,3.0,,,,3.0,1.0,,,,,True,
17,17,F,False,rafael-leao,F,10,Portugal,17.0,12.0,,0.0,63.0,30.0,6.4,11.0,,4.0,1.0,2.0,3.0,,2.0,1.0,,1.0,0.025,1.0,0.0994446,,,,,1.0,1.0,,,1.0,1.0,1.0,,,
14,14,D,True,goncalo-inacio,D,25,Portugal,33.0,25.0,2.0,0.0,27.0,39.0,6.8,8.0,1.0,,,,1.0,,1.0,,1.0,,,,0.0125622,,,,,,,,,,,1.0,,,
21,21,F,True,diogo-jota,F,20,Portugal,11.0,5.0,1.0,0.0,27.0,18.0,6.6,9.0,,,,5.0,2.0,,1.0,,,1.0,,1.0,,3.0,1.0,,,1.0,,,,,,,,,
2,2,D,True,nelson-semedo,M,22,Portugal,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,F,True,francisco-conceicao,M,10,Portugal,1.0,1.0,1.0,0.0,5.0,2.0,7.6,,1.0,,,,,,,,,,0.721,,,,,1.0,,,,,,,,,1.0,,
25,25,F,True,pedro-neto,F,7,Portugal,2.0,,,0.0,1.0,6.0,,4.0,,,,1.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,
1,1,G,True,rui-patricio,G,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,G,True,jose-sa,G,1,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,D,True,danilo-pereira,D,15,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,antonio-silva,D,4,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,M,True,joao-neves,M,87,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,M,True,matheus-nunes,M,27,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,M,True,ruben-neves,M,8,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,M,True,joao-palhinha,M,26,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,F,True,goncalo-ramos,F,9,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,F,True,joao-felix,F,14,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,G,False,jindrich-stanek,G,36,Czech Republic,34.0,13.0,29.0,0.0,90.0,47.0,7.5,22.0,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
3,3,D,False,tomas-holes,D,3,Czech Republic,17.0,11.0,2.0,0.0,89.0,31.0,6.8,6.0,,,,4.0,5.0,,,,4.0,3.0,,,,2.0,2.0,,,2.0,,,,1.0,,,,,
4,4,D,False,robin-hranac,D,3,Czech Republic,15.0,11.0,4.0,0.0,90.0,27.0,5.9,5.0,2.0,,,,2.0,,,,7.0,,,,,,2.0,,1.0,,,,,,,,,,
18,18,D,False,ladislav-krejci,D,37,Czech Republic,29.0,24.0,1.0,0.0,90.0,40.0,6.5,8.0,,,,,3.0,,,,3.0,1.0,,,,,2.0,,,,,,,3.0,,,,,
22,22,M,False,tomas-soucek,M,28,Czech Republic,23.0,18.0,1.0,0.0,90.0,35.0,6.6,6.0,,,,3.0,1.0,1.0,,,2.0,1.0,0.1254,,0.0111539,1.0,,,,1.0,,,1.0,3.0,1.0,,,True,
5,5,M,False,vladimir-coufal,D,5,Czech Republic,24.0,11.0,5.0,1.0,90.0,58.0,6.8,22.0,1.0,5.0,1.0,9.0,4.0,2.0,1.0,,7.0,3.0,,2.0,0.0508495,4.0,,,,,1.0,,,2.0,2.0,,,,
14,14,M,False,lukas-provod,M,17,Czech Republic,26.0,19.0,,0.0,79.0,36.0,7.2,10.0,,,,3.0,3.0,1.0,1.0,,,,0.0695,,0.00590937,,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,,
25,25,M,False,pavel-sulc,M,31,Czech Republic,16.0,12.0,,0.0,79.0,25.0,6.9,6.0,,,,3.0,6.0,1.0,,1.0,1.0,1.0,0.0859,,0.00855922,2.0,4.0,,,1.0,1.0,,,1.0,,,,,
12,12,M,False,david-doudera,M,21,Czech Republic,22.0,17.0,3.0,0.0,90.0,39.0,6.6,10.0,,1.0,,2.0,5.0,1.0,3.0,,2.0,3.0,,,0.00518873,,,,,,,,,,,2.0,,,
10,10,F,False,patrik-schick,F,14,Czech Republic,13.0,7.0,,0.0,61.0,23.0,6.5,11.0,,1.0,,12.0,3.0,3.0,2.0,,2.0,1.0,,1.0,0.0166778,6.0,2.0,,,1.0,,,,1.0,,,,,
11,11,F,False,jan-kuchta,F,9,Czech Republic,12.0,9.0,1.0,0.0,60.0,18.0,6.8,5.0,1.0,,,6.0,3.0,,,,2.0,2.0,,,0.00620434,6.0,1.0,,,,,,,,,,,,
20,20,M,True,lingr-ondrej,M,32,Czech Republic,7.0,4.0,,0.0,30.0,12.0,6.3,5.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,
13,13,F,True,mojmir-chytil,F,13,Czech Republic,7.0,4.0,2.0,0.0,29.0,13.0,6.5,5.0,,1.0,,3.0,2.0,,2.0,,,,0.0225,1.0,0.190338,2.0,1.0,,,1.0,,,1.0,,,1.0,,,
8,8,M,True,petr-sevcik,M,23,Czech Republic,5.0,3.0,1.0,0.0,11.0,7.0,6.3,3.0,,,,1.0,,,,1.0,,,0.1232,,,1.0,,,,,,,,,,,,,
7,7,M,True,antonin-barak,M,72,Czech Republic,7.0,6.0,,0.0,11.0,12.0,6.4,4.0,,,,2.0,2.0,,1.0,,,1.0,,,0.199242,,,,,1.0,1.0,,,,,,,,
19,19,F,True,tomas-chory,F,15,Czech Republic,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,G,True,matej-kovar,G,17,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,G,True,vitezslav-jaros,G,16,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,D,True,zima-david,D,4,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,D,True,martin-vitik,D,41,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,tomas-vlcek,D,27,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,D,True,david-jurasek,D,19,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,M,True,lukas-cerv,M,6,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,M,True,matej-jurasek,M,35,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,F,True,adam-hlozek,F,23,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,M,True,vaclav-cerny,F,7,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,G,False,manuel-neuer,G,1,Germany,18.0,18.0,2.0,0.0,90.0,23.0,7.1,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
6,6,D,False,joshua-kimmich,M,6,Germany,73.0,71.0,3.0,0.0,90.0,94.0,8.9,5.0,2.0,4.0,1.0,3.0,2.0,,,,1.0,2.0,0.1019,4.0,0.288359,2.0,,1.0,,1.0,,,1.0,2.0,,,,,
2,2,D,False,antonio-rudiger,D,22,Germany,95.0,90.0,10.0,0.0,90.0,105.0,7.6,6.0,7.0,1.0,,2.0,3.0,,,1.0,5.0,,0.0175,1.0,0.561643,1.0,2.0,,,1.0,1.0,,,,,,,,
4,4,D,False,jonathan-tah,D,4,Germany,92.0,89.0,,0.0,90.0,104.0,7.5,4.0,,,,3.0,2.0,,,,5.0,,,1.0,0.0550151,2.0,2.0,,,1.0,,,,2.0,,,,,
18,18,D,False,maximilian-mittelstadt,D,7,Germany,52.0,47.0,2.0,1.0,90.0,77.0,7.7,14.0,1.0,8.0,1.0,2.0,4.0,,1.0,1.0,2.0,1.0,0.0356,1.0,0.252613,,,,,1.0,3.0,,,1.0,,,,,
23,23,M,False,robert-andrich,M,8,Germany,49.0,44.0,,0.0,71.0,60.0,7.3,5.0,,,,4.0,8.0,1.0,,1.0,4.0,4.0,0.041,,0.0260043,2.0,3.0,,,1.0,1.0,,,,,,,,
8,8,M,False,toni-kroos,M,,Germany,131.0,124.0,6.0,0.0,90.0,147.0,8.1,17.0,5.0,11.0,1.0,,2.0,,,,1.0,2.0,0.0531,1.0,0.12516,,,1.0,,,,,,1.0,,,,,
10,10,M,False,jamal-musiala,M,42,Germany,45.0,39.0,1.0,0.0,72.0,61.0,8.0,12.0,1.0,1.0,,3.0,7.0,,2.0,1.0,,3.0,0.2358,,0.226445,,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,,
21,21,M,False,ilkay-gundogan,M,22,Germany,46.0,39.0,1.0,1.0,84.0,52.0,8.4,10.0,1.0,1.0,,1.0,2.0,,,1.0,,,0.2865,2.0,0.374284,,1.0,1.0,,,1.0,,,,1.0,,1.0,True,
17,17,M,False,florian-wirtz,F,10,Germany,52.0,48.0,1.0,0.0,58.0,58.0,6.9,5.0,,,,5.0,2.0,2.0,1.0,1.0,,1.0,0.0262,1.0,0.107986,2.0,,,,1.0,,,,,,1.0,,,
7,7,F,False,kai-havertz,M,29,Germany,16.0,13.0,,0.0,58.0,28.0,6.3,8.0,,,,8.0,,,2.0,,1.0,,0.2197,,0.0206828,2.0,,2.0,,3.0,,,,,1.0,,,,
19,19,M,True,leroy-sane,M,10,Germany,12.0,11.0,,0.0,32.0,26.0,6.7,7.0,,1.0,1.0,8.0,2.0,1.0,3.0,1.0,,,0.2057,2.0,0.10782,1.0,,1.0,,,1.0,,1.0,,4.0,1.0,,,
9,9,F,True,niclas-fullkrug,F,14,Germany,5.0,5.0,,0.0,32.0,9.0,6.8,2.0,,,,1.0,2.0,,,,,1.0,0.1383,1.0,0.0286735,,1.0,,,1.0,,,1.0,,,,,,
25,25,M,True,emre-can,M,23,Germany,16.0,16.0,3.0,0.0,19.0,21.0,7.0,,3.0,,,,2.0,,,,1.0,1.0,,1.0,0.0106599,,,,,,1.0,,,,,,,,
11,11,M,True,chris-fuhrich,M,27,Germany,14.0,13.0,,0.0,18.0,19.0,7.1,1.0,,,,,2.0,,1.0,,,1.0,0.0355,,0.0564593,,,,,,,,1.0,,,1.0,,,
26,26,F,True,deniz-undav,F,26,Germany,2.0,1.0,1.0,0.0,10.0,3.0,6.7,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,
22,22,G,True,marc-andre-ter-stegen,G,1,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,G,True,oliver-baumann,G,1,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,D,True,waldemar-anton,D,2,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,robin-koch,D,4,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,D,True,david-raum,D,22,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,D,True,benjamin-henrichs,D,39,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,D,True,nico-schlotterbeck,D,4,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,F,True,thomas-muller,M,25,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,M,True,pascal-gross,M,13,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,F,True,maximilian-beier,F,14,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,G,False,peter-gulacsi,G,1,Hungary,30.0,25.0,11.0,0.0,90.0,45.0,7.6,5.0,6.0,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,
5,5,D,False,attila-fiola,D,5,Hungary,28.0,22.0,5.0,0.0,90.0,44.0,6.2,8.0,2.0,,,6.0,5.0,,1.0,,5.0,1.0,,,,,1.0,,,4.0,3.0,,,,1.0,,,,
6,6,D,False,willi-orban,D,4,Hungary,31.0,30.0,3.0,0.0,90.0,51.0,7.7,3.0,3.0,,,1.0,5.0,,,,4.0,4.0,0.2677,,,1.0,,1.0,,,1.0,1.0,,,,,,,
24,24,D,False,marton-dardai,D,31,Hungary,40.0,28.0,12.0,0.0,90.0,52.0,6.2,14.0,3.0,,,2.0,5.0,2.0,,,2.0,3.0,,,,,1.0,,,,1.0,,,,,,,,
14,14,M,False,bendeguz-bolla,M,77,Hungary,16.0,12.0,1.0,0.0,75.0,34.0,6.7,7.0,,1.0,,2.0,2.0,,2.0,1.0,6.0,1.0,0.0502,1.0,0.0395894,,,,,,1.0,,1.0,,,,,,
8,8,M,False,adam-nagy,M,8,Hungary,19.0,15.0,,0.0,64.0,25.0,6.5,5.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,
13,13,M,False,andras-schafer,M,13,Hungary,34.0,31.0,1.0,0.0,90.0,50.0,6.3,10.0,,1.0,,8.0,3.0,,6.0,,1.0,,,,0.0137195,2.0,,,,1.0,,,,,2.0,3.0,,,
11,11,M,False,milos-kerkez,D,3,Hungary,23.0,20.0,1.0,0.0,75.0,32.0,6.8,6.0,1.0,2.0,,,5.0,,,,3.0,2.0,,1.0,0.0171338,,2.0,,,,1.0,,,,,,,,
