home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,round_mode_detail,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Northern Ireland,Hungary,NIR,HUN,0.0,1.0,,,0.0,1.0,Hungary,WIN_REGULAR,2022,2022-03-29,2022-03-29T18:45:00Z,1.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,62414,NIR,18434.0,54.5826278,-5.9551778,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 56, 'second': 10}, 'international_name': 'Roland Sallai', 'club_shirt_name': 'Sallai', 'country_code': 'HUN', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Darragh Keegan', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Keegan', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}, {'name': 'Rob Harvey', 'role': 'REFEREE', 'name_short': 'Harvey', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}, {'name': 'Neil Doyle', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Doyle', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}, {'name': 'Dermot Broughton', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Broughton', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}]",Belfast,National Football Stadium at Windsor Park,Windsor Park,Windsor Park,Windsor Park,National Football Stadium at Windsor Park
Bosnia and Herzegovina,Luxembourg,BIH,LUX,1.0,0.0,,,1.0,0.0,Bosnia and Herzegovina,WIN_REGULAR,2022,2022-03-29,2022-03-29T18:45:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,4500.0,66178,BIH,13694.0,44.2057944,17.9071889,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 86, 'second': 19}, 'international_name': 'Edin Džeko', 'club_shirt_name': 'DŽEKO', 'country_code': 'BIH', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Matej Žunič', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Žunič', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Grega Kordež', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kordež', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Miloš Gigovic', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Gigovic', 'gender': 'MALE', 'counrty_code': 'BIH', 'counrty': 'Bosnia and Herzegovina'}, {'name': 'David Šmajc', 'role': 'REFEREE', 'name_short': 'Šmajc', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}]",Zenica,Stadion Bilino Polje,Stadion Bilino Polje,Stadion Bilino Polje,Stadion Bilino Polje,Stadion Bilino Polje
Republic of Ireland,Lithuania,IRL,LTU,1.0,0.0,,,1.0,0.0,Republic of Ireland,WIN_REGULAR,2022,2022-03-29,2022-03-29T18:45:00Z,1.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,250001051,IRL,51700.0,53.335691,-6.228819,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'injuryMinute': 7, 'minute': 90, 'second': 22}, 'international_name': 'Troy Parrott', 'club_shirt_name': 'Parrott', 'country_code': 'IRL', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Paul Mclaughlin', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mclaughlin', 'gender': 'MALE', 'counrty_code': 'IRL', 'counrty': 'Republic of Ireland'}, {'name': 'Yves De Neve', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'De Neve', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Romain Devillers', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Devillers', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}]",Dublin,Aviva Stadium,Dublin Arena,Dublin Arena,Dublin Arena,Aviva Stadium
England,Côte d'Ivoire,ENG,CIV,3.0,0.0,,,3.0,0.0,England,WIN_REGULAR,2022,2022-03-29,2022-03-29T18:45:00Z,1.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,73405.0,1100043,ENG,87360.0,51.5558417,-0.2795972,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 47}, 'international_name': 'Ollie Watkins', 'club_shirt_name': 'Watkins', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 28}, 'international_name': 'Raheem Sterling', 'club_shirt_name': 'Sterling', 'country_code': 'ENG', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 3, 'minute': 90, 'second': 51}, 'international_name': 'Tyrone Mings', 'club_shirt_name': 'Mings', 'country_code': 'ENG', 'national_field_position': 'DEFENDER', 'national_jersey_number': '15', 'goal_type': 'SCORED'}]",,,"[{'phase': 'FIRST_HALF', 'time': {'minute': 40, 'second': 18}, 'international_name': 'Serge Aurier', 'club_shirt_name': 'AURIER', 'country_code': 'CIV', 'national_field_position': 'DEFENDER', 'national_jersey_number': '17'}]","[{'name': 'Alexandre Boucaut', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Boucaut', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Kevin Monteny', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Monteny', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Jo de Weirdt', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'De Weirdt', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Erik Lambrechts', 'role': 'REFEREE', 'name_short': 'Lambrechts', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}]",London,Wembley Stadium,Wembley Stadium,Wembley Stadium,Wembley Stadium,Wembley Stadium
Belgium,Burkina Faso,BEL,BFA,3.0,0.0,,,3.0,0.0,Belgium,WIN_REGULAR,2022,2022-03-29,2022-03-29T18:45:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,63395,BEL,20144.0,50.8342306,4.298375,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 16, 'second': 6}, 'international_name': 'Hans Vanaken', 'club_shirt_name': 'Vanaken', 'country_code': 'BEL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 18, 'second': 34}, 'international_name': 'Leandro Trossard', 'club_shirt_name': 'Trossard', 'country_code': 'BEL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 75, 'second': 47}, 'international_name': 'Christian Benteke', 'club_shirt_name': 'Benteke', 'country_code': 'BEL', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Rogier Honig', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Honig', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Joey Kooij', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kooij', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Rens Bluemink', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Bluemink', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Dennis Higler', 'role': 'REFEREE', 'name_short': 'Higler', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}]",Brussels,Lotto Park,Constant Vanden Stock Stadium,RSC Anderlecht Stadium,Anderlecht Stadium,Lotto Park
Israel,Romania,ISR,ROU,2.0,2.0,,,2.0,2.0,,DRAW,2022,2022-03-29,2022-03-29T17:45:00Z,3.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,6070.0,250001472,ISR,13567.0,32.294379,34.864495,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 10, 'second': 28}, 'international_name': 'Alexandru Cicâldău', 'club_shirt_name': 'Cicâldău', 'country_code': 'ROU', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 23, 'second': 35}, 'international_name': 'Dennis Man', 'club_shirt_name': 'Man', 'country_code': 'ROU', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 1}, 'international_name': 'Munas Dabbur', 'club_shirt_name': 'Dabbur', 'country_code': 'ISR', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 44}, 'international_name': 'Munas Dabbur', 'club_shirt_name': 'Dabbur', 'country_code': 'ISR', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Marek Arys', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Arys', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Dawid Golis', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Golis', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Daniel Stefanski', 'role': 'REFEREE', 'name_short': 'Stefanski', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Netanya,Netanya Stadium,Netanya Stadium,Netanya Stadium,Netanya Stadium,Netanya Stadium
Qatar,Slovenia,QAT,SVN,0.0,0.0,,,0.0,0.0,,DRAW,2022,2022-03-29,2022-03-29T17:30:00Z,3.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,250004219,QAT,0.0,0.0,0.0,0.0,0.0,,,,,"[{'name': 'Ismail Aymen', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Aymen', 'gender': 'MALE', 'counrty_code': 'TUN', 'counrty': 'Tunisia'}, {'name': 'Youssef Jami', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Jami', 'gender': 'MALE', 'counrty_code': 'TUN', 'counrty': 'Tunisia'}, {'name': 'Youssef Essrayri', 'role': 'REFEREE', 'name_short': 'Essrayri', 'gender': 'MALE', 'counrty_code': 'TUN', 'counrty': 'Tunisia'}, {'name': 'Naim Hosni', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Hosni', 'gender': 'MALE', 'counrty_code': 'TUN', 'counrty': 'Tunisia'}]",Ar-Rayyan,Education City Stadium,Education City Stadium,Education City Stadium,Education City Stadium,Education City Stadium
Norway,Armenia,NOR,ARM,9.0,0.0,,,9.0,0.0,Norway,WIN_REGULAR,2022,2022-03-29,2022-03-29T17:00:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,62397,NOR,27184.0,59.9490472,10.7342139,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 24, 'second': 51}, 'international_name': 'Erling Haaland', 'club_shirt_name': 'Haaland', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 29, 'second': 7}, 'international_name': 'Joshua King', 'club_shirt_name': 'KING', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'PENALTY'}, {'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 47}, 'international_name': 'Kristian Thorstvedt', 'club_shirt_name': 'Thorstvedt', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 34, 'second': 0}, 'international_name': 'Joshua King', 'club_shirt_name': 'KING', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'injuryMinute': 1, 'minute': 45, 'second': 22}, 'international_name': 'Erling Haaland', 'club_shirt_name': 'Haaland', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 25}, 'international_name': 'Joshua King', 'club_shirt_name': 'KING', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 80, 'second': 36}, 'international_name': 'Mats Møller Dæhli', 'club_shirt_name': 'Møller Dæhli', 'country_code': 'NOR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 86, 'second': 54}, 'international_name': 'Kamo Hovhannisyan', 'club_shirt_name': 'Hovhannisyan', 'country_code': 'ARM', 'national_field_position': 'DEFENDER', 'national_jersey_number': '13', 'goal_type': 'OWN'}, {'phase': 'SECOND_HALF', 'time': {'injuryMinute': 1, 'minute': 90, 'second': 20}, 'international_name': 'Alexander Sørloth', 'club_shirt_name': 'Sørloth', 'country_code': 'NOR', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]",,,"[{'phase': 'FIRST_HALF', 'time': {'minute': 17, 'second': 55}, 'international_name': 'Arman Hovhannisyan', 'club_shirt_name': 'Hovhannisyan', 'country_code': 'ARM', 'national_field_position': 'DEFENDER', 'national_jersey_number': '2'}]","[{'name': 'Ole Kronlykke', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kronlykke', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}, {'name': 'Mads Kristoffersen', 'role': 'REFEREE', 'name_short': 'Kristoffersen', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}, {'name': 'Jakob Sundberg', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Sundberg', 'gender': 'MALE', 'counrty_code': 'DEN', 'counrty': 'Denmark'}]",Oslo,Ullevaal Stadion,Ullevaal Stadion,Ullevaal Stadion,Ullevaal Stadion,Ullevaal Stadion
Malta,Kuwait,MLT,KUW,2.0,0.0,,,2.0,0.0,Malta,WIN_REGULAR,2022,2022-03-29,2022-03-29T17:00:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,55236,MLT,16942.0,35.89485,14.4151056,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 29, 'second': 29}, 'international_name': 'Alexander Satariano', 'club_shirt_name': 'Satariano', 'country_code': 'MLT', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 33, 'second': 18}, 'international_name': 'Teddy Teuma', 'club_shirt_name': 'T.Teuma', 'country_code': 'MLT', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Stephen Pace', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Pace', 'gender': 'MALE', 'counrty_code': 'MLT', 'counrty': 'Malta'}, {'name': 'Johnathon Bryant', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Bryant', 'gender': 'MALE', 'counrty_code': 'WAL', 'counrty': 'Wales'}, {'name': 'Tom Owen', 'role': 'REFEREE', 'name_short': 'Owen', 'gender': 'MALE', 'counrty_code': 'WAL', 'counrty': 'Wales'}, {'name': 'Lewiss Edwards', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Edwards', 'gender': 'MALE', 'counrty_code': 'WAL', 'counrty': 'Wales'}]",Ta' Qali,National Stadium,National Stadium,National Stadium,National Stadium,National Stadium
Finland,Slovakia,FIN,SVK,0.0,2.0,,,0.0,2.0,Slovakia,WIN_REGULAR,2022,2022-03-29,2022-03-29T16:00:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,80311,ESP,32000.0,38.0509194,-1.2252917,102.0,70.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 38, 'second': 9}, 'international_name': 'Ondrej Duda', 'club_shirt_name': 'Duda', 'country_code': 'SVK', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 21}, 'international_name': 'Erik Jirka', 'club_shirt_name': 'Jirka', 'country_code': 'SVK', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Kim Thomas Haglund', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Haglund', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Juan Martínez Munuera', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Martínez Munuera', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Jan Erik Engan', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Engan', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}, {'name': 'Espen Eskås', 'role': 'REFEREE', 'name_short': 'Eskås', 'gender': 'MALE', 'counrty_code': 'NOR', 'counrty': 'Norway'}]",Murcia,Estadio Enrique Roca de Murcia,La Condomina,Estadio Nueva Condomina,Estadio Nueva Condomina,Estadio Enrique Roca de Murcia
Denmark,Serbia,DEN,SRB,3.0,0.0,,,3.0,0.0,Denmark,WIN_REGULAR,2022,2022-03-29,2022-03-29T16:00:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,35010.0,63462,DEN,38052.0,55.7027611,12.572275,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 15, 'second': 46}, 'international_name': 'Joakim Mæhle', 'club_shirt_name': 'Maehle', 'country_code': 'DEN', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 53, 'second': 17}, 'international_name': 'Jesper Lindstrøm', 'club_shirt_name': 'Lindstrøm', 'country_code': 'DEN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 57, 'second': 41}, 'international_name': 'Christian Eriksen', 'club_shirt_name': 'Eriksen', 'country_code': 'DEN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Harm Osmers', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Osmers', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Felix Zwayer', 'role': 'REFEREE', 'name_short': 'Zwayer', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Stefan Lupp', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Lupp', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Marco Achmüller', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Achmüller', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Katrin Rafalski', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Rafalski', 'gender': 'FEMALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Sven Jablonski', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Jablonski', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}]",Copenhagen,Parken,Parken,Parken,Parken Stadium,Parken
Switzerland,Kosovo,SUI,KOS,1.0,1.0,,,1.0,1.0,,DRAW,2022,2022-03-29,2022-03-29T16:00:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,63175,SUI,24056.0,47.3828028,8.5037194,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 34}, 'international_name': 'Milot Rashica', 'club_shirt_name': 'RASHICA', 'country_code': 'KOS', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 61, 'second': 58}, 'international_name': 'Jordan Lotomba', 'club_shirt_name': 'LOTOMBA', 'country_code': 'SUI', 'national_field_position': 'DEFENDER', 'national_jersey_number': '14', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Ruddy Buquet', 'role': 'REFEREE', 'name_short': 'Buquet', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Stefan Horisberger', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Horisberger', 'gender': 'MALE', 'counrty_code': 'SUI', 'counrty': 'Switzerland'}, {'name': 'Benjamin Pages', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Pages', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Mehdi Rahmouni', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Rahmouni', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}]",Zurich,Stadion Letzigrund ,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund 
Albania,Georgia,ALB,GEO,0.0,0.0,,,0.0,0.0,,DRAW,2022,2022-03-29,2022-03-29T16:00:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,250003909,ALB,21160.0,41.3184028,19.8239528,105.0,68.0,,,,,"[{'name': 'Eldorjan Hamiti', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Hamiti', 'gender': 'MALE', 'counrty_code': 'ALB', 'counrty': 'Albania'}, {'name': 'Joaquim Da Silva', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Da Silva', 'gender': 'MALE', 'counrty_code': 'LUX', 'counrty': 'Luxembourg'}, {'name': 'Nikola Dabanović', 'role': 'REFEREE', 'name_short': 'Dabanović', 'gender': 'MALE', 'counrty_code': 'MNE', 'counrty': 'Montenegro'}, {'name': 'Claude Ries', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Ries', 'gender': 'MALE', 'counrty_code': 'LUX', 'counrty': 'Luxembourg'}]",Tirana,Air Albania Stadium,Air Albania Stadium,Arena Kombëtare,National Arena,Air Albania Stadium
Bahrain,Belarus,BHR,BLR,0.0,1.0,,,0.0,1.0,Belarus,WIN_REGULAR,2022,2022-03-29,2022-03-29T16:00:00Z,3.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,91715,BHR,0.0,-26.1535528,50.5434833,0.0,0.0,"[{'phase': 'FIRST_HALF', 'time': {'injuryMinute': 1, 'minute': 45, 'second': 57}, 'international_name': 'Andrei Solovei', 'club_shirt_name': '', 'country_code': 'BLR', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Shaheen Nawaf', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Nawaf', 'gender': 'MALE', 'counrty_code': 'KSA', 'counrty': 'Saudi Arabia'}, {'name': 'Jafar Muhammad', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Muhammad', 'gender': 'MALE', 'counrty_code': 'KSA', 'counrty': 'Saudi Arabia'}, {'name': 'Ismail Habib', 'role': 'REFEREE', 'name_short': 'Habib', 'gender': 'MALE', 'counrty_code': 'KSA', 'counrty': 'Saudi Arabia'}, {'name': 'Khalid Mohammed', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mohammed', 'gender': 'MALE', 'counrty_code': 'KSA', 'counrty': 'Saudi Arabia'}]",Manama,Bahrain National Stadium,National,National,National,Bahrain National Stadium
Liechtenstein,Faroe Islands,LIE,FRO,0.0,1.0,,,0.0,1.0,Faroe Islands,WIN_REGULAR,2022,2022-03-29,2022-03-29T15:00:00Z,2.0,Group Others,MD12,,,,,,FINISHED,GROUP_STAGE,FIRST,GROUP,GROUP,0.0,250004839,ESP,3000.0,37.830096,-0.801918,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 39, 'second': 52}, 'international_name': 'Patrik Johannesen', 'club_shirt_name': 'Johannesen', 'country_code': 'FRO', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Daniel Gomez Gordillo', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Gomez Gordillo', 'gender': 'MALE', 'counrty_code': 'GIB', 'counrty': 'Gibraltar'}, {'name': 'Jason Barcelo', 'role': 'REFEREE', 'name_short': 'Barcelo', 'gender': 'MALE', 'counrty_code': 'GIB', 'counrty': 'Gibraltar'}, {'name': 'Michael Gerard Macias', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Macias', 'gender': 'MALE', 'counrty_code': 'GIB', 'counrty': 'Gibraltar'}, {'name': 'José Gallego Garcia', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Gallego Garcia', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}]",Murcia,Pinatar Arena,Pinatar Arena,Pinatar Arena,Pinatar Arena,Pinatar Arena
