matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024461,England,Scotland,False,True,False,Scotland,Declan,Gallagher,Gallagher,Gallagher,0,0,Gallagher,False,Defender
2024461,England,Scotland,False,True,False,Scotland,David,Turnbull,TURNBULL,Turnbull,0,0,Turnbull,False,Midfield
2024461,England,Scotland,False,True,False,Scotland,Lyndon,Dykes,Dykes,Dykes,0,0,Dykes,False,Forward
2024461,England,Scotland,False,True,False,Scotland,Greg,Taylor,Taylor,Taylor,0,0,Taylor,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Jack,Hendry,Hendry,Hendry,0,0,Hendry,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Jon,McLaughlin,McLaughlin,McLaughlin,0,0,McLaughlin,False,Goalkeeper
2024461,England,Scotland,False,True,False,Scotland,Billy,Gilmour,Gilmour,Gilmour,0,0,Gilmour,False,Midfield
2024461,England,Scotland,False,True,False,Scotland,Nathan,Patterson,Patterson,Patterson,0,0,Patterson,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Scott,McTominay,McTominay,McTominay,0,0,McTominay,False,Midfield
2024461,England,Scotland,False,True,False,Scotland,Ryan,Christie,Christie,Christie,0,0,Christie,False,Forward
2024461,England,Scotland,False,True,False,Scotland,Stuart,Armstrong,Armstrong,Armstrong,0,0,Armstrong,False,Midfield
2024461,England,Scotland,False,True,False,Scotland,Andy,Robertson,Robertson,Robertson,0,0,Robertson,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Scott,McKenna,McKenna,McKenna,0,0,McKenna,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Kieran,Tierney,Tierney,Tierney,0,0,Tierney,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Ryan,Fraser,Fraser,Fraser,0,0,Fraser,False,Forward
2024461,England,Scotland,False,True,False,Scotland,John,McGinn,McGinn,McGinn,0,0,McGinn,False,Midfield
2024461,England,Scotland,False,True,False,Scotland,Stephen,O'Donnell,O'Donnell,O'Donnell,0,0,O'Donnell,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Grant,Hanley,Hanley,Hanley,0,0,Hanley,False,Defender
2024461,England,Scotland,False,True,False,Scotland,Callum,McGregor,McGregor,McGregor,0,0,McGregor,False,Midfield
2024461,England,Scotland,False,True,False,Scotland,Craig,Gordon,Gordon,Gordon,0,0,Gordon,False,Goalkeeper
2024461,England,Scotland,False,True,False,Scotland,David,Marshall,Marshall,Marshall,0,0,Marshall,False,Goalkeeper
2024461,England,Scotland,False,True,False,Scotland,John,Fleck,Fleck,Fleck,0,0,Fleck,False,Midfield
2024461,England,Scotland,False,True,False,Scotland,Liam,Cooper,Cooper,Cooper,0,0,Cooper,False,Defender
2024461,England,Scotland,False,True,False,Scotland,James,Forrest,Forrest,Forrest,0,0,Forrest,False,Forward
2024461,England,Scotland,False,True,True,Scotland,Steven,Reid,Reid,Reid,0,0,Steven,False,ACO
2024461,England,Scotland,False,True,True,Scotland,Frank,Reilly,Reilly,Reilly,0,0,Frank,False,ADMIN
2024461,England,Scotland,False,True,True,Scotland,Stephen,Clarke,Clarke,Clarke,0,0,Stephen,False,CO
2024461,England,Scotland,False,True,True,Scotland,Jonny,Gordon,Gordon,Gordon,0,0,Jonny,False,DOC
2024461,England,Scotland,False,True,True,Scotland,John,Maclean,Maclean,Maclean,0,0,John,False,DOC
2024461,England,Scotland,False,True,True,Scotland,GRAEME,JONES,JONES,JONES,0,0,GRAEME,False,EXSCI
2024461,England,Scotland,False,True,True,Scotland,Shayne,Murphy,Murphy,Murphy,0,0,Shayne,False,EXSCI
2024461,England,Scotland,False,True,True,Scotland,Stephen,Woods,Woods,Woods,0,0,Stephen,False,GKCOA
2024461,England,Scotland,False,True,True,Scotland,John,Carver,Carver,Carver,0,0,John,False,OTH
2024461,England,Scotland,False,True,True,Scotland,David,Henderson,Henderson,Henderson,0,0,David,False,PH
2024461,England,Scotland,False,True,True,Scotland,Stuart,Collie,Collie,Collie,0,0,Stuart,False,PH
2024470,Finland,Belgium,True,False,False,Finland,Robert,Ivanov,Ivanov,Ivanov,0,0,Ivanov,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Nikolai,Alho,Alho,Alho,0,0,Alho,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Tim,Sparv,Sparv,Sparv,0,0,Sparv,True,Midfield
2024470,Finland,Belgium,True,False,False,Finland,Fredrik,Jensen,Jensen,Jensen,0,0,Jensen,False,Forward
2024470,Finland,Belgium,True,False,False,Finland,Robert,Taylor,Taylor,Taylor,0,0,Taylor,False,Midfield
2024470,Finland,Belgium,True,False,False,Finland,Leo,Väisänen,Väisänen,Väisänen,0,0,Väisänen,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Lassi,Lappalainen,Lappalainen,Lappalainen,0,0,Lappalainen,False,Forward
2024470,Finland,Belgium,True,False,False,Finland,Nicholas,Hämäläinen,Hämäläinen,Hämäläinen,0,0,Hämäläinen,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Marcus,Forss,Forss,Forss,0,0,Forss,False,Forward
2024470,Finland,Belgium,True,False,False,Finland,Onni,Valakari,Valakari,Valakari,0,0,Valakari,False,Midfield
2024470,Finland,Belgium,True,False,False,Finland,Robin,Lod,Lod,Lod,0,0,Lod,True,Forward
2024470,Finland,Belgium,True,False,False,Finland,Pyry,Soiri,Soiri,Soiri,0,0,Soiri,False,Midfield
2024470,Finland,Belgium,True,False,False,Finland,Glen,Kamara,Kamara,Kamara,0,0,Kamara,True,Midfield
2024470,Finland,Belgium,True,False,False,Finland,Daniel,O'Shaughnessy,O'Shaughnessy,D. O'Shaughnessy,0,0,D. O'Shaughnessy,True,Defender
2024470,Finland,Belgium,True,False,False,Finland,Joel,Pohjanpalo,Pohjanpalo,Pohjanpalo,1,0,Pohjanpalo,False,Forward
2024470,Finland,Belgium,True,False,False,Finland,Jesse,Joronen,Joronen,Joronen,0,0,Joronen,False,Goalkeeper
2024470,Finland,Belgium,True,False,False,Finland,Thomas,Lam,Lam,Lam,0,0,Lam,False,Midfield
2024470,Finland,Belgium,True,False,False,Finland,Jere,Uronen,Uronen,Uronen,0,0,Uronen,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Paulus,Arajuuri,Arajuuri,Arajuuri,0,0,Arajuuri,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Joona,Toivio,Toivio,Toivio,0,0,Toivio,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Jukka,Raitala,Raitala,Raitala,0,0,Raitala,False,Defender
2024470,Finland,Belgium,True,False,False,Finland,Anssi,Jaakkola,Jaakkola,Jaakkola,0,0,Jaakkola,False,Goalkeeper
2024470,Finland,Belgium,True,False,False,Finland,Rasmus,Schüller,Schüller,Schüller,0,0,Schüller,False,Midfield
2024470,Finland,Belgium,True,False,False,Finland,Lukas,Hradecky,Hradecky,Hradecky,0,1,Hradecky,False,Goalkeeper
2024470,Finland,Belgium,True,False,False,Finland,Teemu,Pukki,Pukki,Pukki,0,0,Pukki,False,Forward
2024470,Finland,Belgium,True,False,False,Finland,Joni,Kauko,Kauko,Kauko,0,0,Kauko,False,Midfield
2024470,Finland,Belgium,True,False,True,Finland,Kari,Martonen,Martonen,Martonen,0,0,Kari,False,ACO
2024470,Finland,Belgium,True,False,True,Finland,Paavo,Leiramo,Leiramo,Leiramo,0,0,Paavo,False,ASSPHY
2024470,Finland,Belgium,True,False,True,Finland,Markku,Kanerva,Kanerva,Kanerva,0,0,Markku,False,CO
2024470,Finland,Belgium,True,False,True,Finland,Heikki,Kinnunen,Kinnunen,Kinnunen,0,0,Heikki,False,DOC
2024470,Finland,Belgium,True,False,True,Finland,Joni,Ruuskanen,Ruuskanen,Ruuskanen,0,0,Joni,False,FTNCOA
2024470,Finland,Belgium,True,False,True,Finland,Antti,Niemi,Niemi,Niemi,0,0,Antti,False,GKCOA
2024470,Finland,Belgium,True,False,True,Finland,Jari,Parikka,Parikka,Parikka,0,0,Jari,False,KITMAN
2024470,Finland,Belgium,True,False,True,Finland,Markku,Syväoja,Syväoja,Syväoja,0,0,Markku,False,KITMAN
2024470,Finland,Belgium,True,False,True,Finland,Hannu,Kanerva,Kanerva,Kanerva,0,0,Hannu,False,MAS
2024470,Finland,Belgium,True,False,True,Finland,Kaje,Rissanen,Rissanen,Rissanen,0,0,Kaje,False,MAS
2024470,Finland,Belgium,True,False,True,Finland,Jari-Pekka,Keurulainen,Keurulainen,Keurulainen,0,0,Jari-Pekka,False,PH
2024470,Finland,Belgium,False,True,False,Belgium,Simon,Mignolet,Mignolet,Mignolet,0,0,Mignolet,False,Goalkeeper
2024470,Finland,Belgium,False,True,False,Belgium,Toby,Alderweireld,Alderweireld,Alderweireld,0,0,Alderweireld,False,Defender
2024470,Finland,Belgium,False,True,False,Belgium,Axel,Witsel,Witsel,Witsel,0,0,Witsel,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Jan,Vertonghen,Vertonghen,Vertonghen,0,0,Vertonghen,False,Defender
2024470,Finland,Belgium,False,True,False,Belgium,Eden,Hazard,E. Hazard,E. Hazard,0,0,E. Hazard,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Christian,Benteke,Benteke,Benteke,0,0,Benteke,False,Forward
2024470,Finland,Belgium,False,True,False,Belgium,Thomas,Vermaelen,Vermaelen,Vermaelen,0,0,Vermaelen,False,Defender
2024470,Finland,Belgium,False,True,False,Belgium,Dedryck,Boyata,Boyata,Boyata,0,0,Boyata,False,Defender
2024470,Finland,Belgium,False,True,False,Belgium,Kevin,De Bruyne,De Bruyne,De Bruyne,1,0,De Bruyne,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Romelu,Lukaku,R. Lukaku,Lukaku,2,0,Lukaku,False,Forward
2024470,Finland,Belgium,False,True,False,Belgium,Thibaut,Courtois,COURTOIS,Courtois,0,1,Courtois,False,Goalkeeper
2024470,Finland,Belgium,False,True,False,Belgium,Thorgan,Hazard,T. Hazard,T. Hazard,1,0,T. Hazard,True,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Dries,Mertens,Mertens,Mertens,0,0,Mertens,False,Forward
2024470,Finland,Belgium,False,True,False,Belgium,Nacer,Chadli,Chadli,Chadli,0,0,Chadli,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Dennis,Praet,Praet,Praet,0,0,Praet,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Leandro,Trossard,Trossard,Trossard,0,0,Trossard,False,Forward
2024470,Finland,Belgium,False,True,False,Belgium,Thomas,Meunier,Meunier,Meunier,1,0,Meunier,False,Defender
2024470,Finland,Belgium,False,True,False,Belgium,Michy,Batshuayi,Batshuayi,Batshuayi,0,0,Batshuayi,False,Forward
2024470,Finland,Belgium,False,True,False,Belgium,Yannick,Carrasco,CARRASCO,Carrasco,0,0,Carrasco,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Leander,Dendoncker,Dendoncker,Dendoncker,0,0,Dendoncker,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Timothy,Castagne,Castagne,Castagne,0,0,Castagne,False,Defender
2024470,Finland,Belgium,False,True,False,Belgium,Youri,Tielemans,Tielemans,Tielemans,0,0,Tielemans,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Hans,Vanaken,Vanaken,Vanaken,0,0,Vanaken,False,Midfield
2024470,Finland,Belgium,False,True,False,Belgium,Jason,Denayer,Denayer,Denayer,0,0,Denayer,False,Defender
2024470,Finland,Belgium,False,True,False,Belgium,Matz,Sels,Sels,Sels,0,0,Sels,False,Goalkeeper
2024470,Finland,Belgium,False,True,False,Belgium,Jeremy,Doku,Doku,Doku,0,0,Doku,False,Forward
2024470,Finland,Belgium,False,True,True,Belgium,Shaun,Maloney,Maloney,Maloney,0,0,Shaun,False,ACO
2024470,Finland,Belgium,False,True,True,Belgium,Piet,Erauw,Erauw,Erauw,0,0,Piet,False,ADMIN
2024470,Finland,Belgium,False,True,True,Belgium,Erwin,Lemmens,Lemmens,Lemmens,0,0,Erwin,False,ADMIN
2024470,Finland,Belgium,False,True,True,Belgium,Roberto,Martinez,Martinez,Martinez,0,0,Roberto,False,CO
2024470,Finland,Belgium,False,True,True,Belgium,Kristof,Sas,Sas,Sas,0,0,Kristof,False,DOC
2024470,Finland,Belgium,False,True,True,Belgium,Richard,Evans,Evans,Evans,0,0,Richard,False,FTNCOA
2024470,Finland,Belgium,False,True,True,Belgium,Inaki,Vergara,Vergara,Vergara,0,0,Inaki,False,GKCOA
2024470,Finland,Belgium,False,True,True,Belgium,Guido,Van Onsem,Van Onsem,Van Onsem,0,0,Guido,False,KITMAN
2024470,Finland,Belgium,False,True,True,Belgium,Thierry,Henry,Henry,Henry,0,0,Thierry,False,OTH
2024470,Finland,Belgium,False,True,True,Belgium,Geert,Neirynck,Neirynck,Neirynck,0,0,Geert,False,PH
2024470,Finland,Belgium,False,True,True,Belgium,Luke,Benstead,Benstead,Benstead,0,0,Luke,False,STCOA
2024460,Finland,Russia,True,False,False,Finland,Tim,Sparv,Sparv,Sparv,0,0,Sparv,True,Midfield
2024460,Finland,Russia,True,False,False,Finland,Joona,Toivio,Toivio,Toivio,0,0,Toivio,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Jukka,Raitala,Raitala,Raitala,0,0,Raitala,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Teemu,Pukki,Pukki,Pukki,0,0,Pukki,False,Forward
2024460,Finland,Russia,True,False,False,Finland,Joni,Kauko,Kauko,Kauko,0,0,Kauko,False,Midfield
2024460,Finland,Russia,True,False,False,Finland,Anssi,Jaakkola,Jaakkola,Jaakkola,0,0,Jaakkola,False,Goalkeeper
2024460,Finland,Russia,True,False,False,Finland,Rasmus,Schüller,Schüller,Schüller,0,0,Schüller,False,Midfield
2024460,Finland,Russia,True,False,False,Finland,Lukas,Hradecky,Hradecky,Hradecky,0,1,Hradecky,False,Goalkeeper
2024460,Finland,Russia,True,False,False,Finland,Paulus,Arajuuri,Arajuuri,Arajuuri,0,0,Arajuuri,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Nikolai,Alho,Alho,Alho,0,0,Alho,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Jesse,Joronen,Joronen,Joronen,0,0,Joronen,False,Goalkeeper
2024460,Finland,Russia,True,False,False,Finland,Thomas,Lam,Lam,Lam,0,0,Lam,False,Midfield
2024460,Finland,Russia,True,False,False,Finland,Jere,Uronen,Uronen,Uronen,0,0,Uronen,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Daniel,O'Shaughnessy,O'Shaughnessy,D. O'Shaughnessy,0,0,D. O'Shaughnessy,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Joel,Pohjanpalo,Pohjanpalo,Pohjanpalo,1,0,Pohjanpalo,False,Forward
2024460,Finland,Russia,True,False,False,Finland,Glen,Kamara,Kamara,Kamara,0,0,Kamara,False,Midfield
2024460,Finland,Russia,True,False,False,Finland,Fredrik,Jensen,Jensen,Jensen,0,0,Jensen,False,Forward
2024460,Finland,Russia,True,False,False,Finland,Robert,Taylor,Taylor,Taylor,0,0,Taylor,False,Midfield
2024460,Finland,Russia,True,False,False,Finland,Leo,Väisänen,Väisänen,Väisänen,0,0,Väisänen,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Lassi,Lappalainen,Lappalainen,Lappalainen,0,0,Lappalainen,False,Forward
2024460,Finland,Russia,True,False,False,Finland,Nicholas,Hämäläinen,Hämäläinen,Hämäläinen,0,0,Hämäläinen,False,Defender
2024460,Finland,Russia,True,False,False,Finland,Marcus,Forss,Forss,Forss,0,0,Forss,False,Forward
2024460,Finland,Russia,True,False,False,Finland,Onni,Valakari,Valakari,Valakari,0,0,Valakari,False,Midfield
2024460,Finland,Russia,True,False,False,Finland,Robin,Lod,Lod,Lod,0,0,Lod,True,Forward
2024460,Finland,Russia,True,False,False,Finland,Pyry,Soiri,Soiri,Soiri,0,0,Soiri,False,Midfield
2024460,Finland,Russia,True,False,False,Finland,Robert,Ivanov,Ivanov,Ivanov,0,0,Ivanov,False,Defender
2024460,Finland,Russia,True,False,True,Finland,Paavo,Leiramo,Leiramo,Leiramo,0,0,Paavo,False,ASSPHY
2024460,Finland,Russia,True,False,True,Finland,Markku,Kanerva,Kanerva,Kanerva,0,0,Markku,False,CO
2024460,Finland,Russia,True,False,True,Finland,Heikki,Kinnunen,Kinnunen,Kinnunen,0,0,Heikki,False,DOC
2024460,Finland,Russia,True,False,True,Finland,Joni,Ruuskanen,Ruuskanen,Ruuskanen,0,0,Joni,False,FTNCOA
2024460,Finland,Russia,True,False,True,Finland,Antti,Niemi,Niemi,Niemi,0,0,Antti,False,GKCOA
2024460,Finland,Russia,True,False,True,Finland,Jari,Parikka,Parikka,Parikka,0,0,Jari,False,KITMAN
2024460,Finland,Russia,True,False,True,Finland,Markku,Syväoja,Syväoja,Syväoja,0,0,Markku,False,KITMAN
2024460,Finland,Russia,True,False,True,Finland,Hannu,Kanerva,Kanerva,Kanerva,0,0,Hannu,False,MAS
2024460,Finland,Russia,True,False,True,Finland,Kaje,Rissanen,Rissanen,Rissanen,0,0,Kaje,False,MAS
2024460,Finland,Russia,True,False,True,Finland,Mika,Nurmela,Nurmela,Nurmela,0,0,Mika,False,OTH
2024460,Finland,Russia,True,False,True,Finland,Jari-Pekka,Keurulainen,Keurulainen,Keurulainen,0,0,Jari-Pekka,False,PH
2024460,Finland,Russia,False,True,False,Russia,Denis,Makarov,Makarov,Makarov,0,0,Makarov,False,Forward
2024460,Finland,Russia,False,True,False,Russia,Yuri,Dyupin,Diupin,Dyupin,0,0,Dyupin,False,Goalkeeper
2024460,Finland,Russia,False,True,False,Russia,Mário Fernandes,Mário Fernandes,Mário Fernandes,Mário Fernandes,0,0,Mário Fernandes,False,Defender
2024460,Finland,Russia,False,True,False,Russia,Igor,Diveev,Diveev,Diveev,0,0,Diveev,False,Defender
2024460,Finland,Russia,False,True,False,Russia,Aleksandr,Sobolev,Sobolev,Sobolev,0,0,Sobolev,False,Forward
2024460,Finland,Russia,False,True,False,Russia,Maksim,Mukhin,Mukhin,Mukhin,0,0,Mukhin,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Roman,Evgenyev,Evgenyev,Evgenyev,0,0,Evgenyev,False,Defender
2024460,Finland,Russia,False,True,False,Russia,Georgi,Dzhikiya,Dzhikiia,Dzhikiya,0,0,Dzhikiya,False,Defender
2024460,Finland,Russia,False,True,False,Russia,Daler,Kuzyaev,Kuzyaev,Kuzyaev,0,0,Kuzyaev,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Daniil,Fomin,Fomin,Fomin,0,0,Fomin,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Matvei,Safonov,Safonov,Safonov,0,0,Safonov,False,Goalkeeper
2024460,Finland,Russia,False,True,False,Russia,Andrei,Semenov,Semyonov,Semenov,0,0,Semenov,False,Defender
2024460,Finland,Russia,False,True,False,Russia,Aleksei,Miranchuk,Miranchuk,Aleksei Miranchuk,0,0,Aleksei Miranchuk,False,Forward
2024460,Finland,Russia,False,True,False,Russia,Aleksandr,Golovin,Golovin,Golovin,0,0,Golovin,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Dmitri,Barinov,Barinov,Barinov,0,0,Barinov,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Rifat,Zhemaletdinov,Zhemaletdinov,Zhemaletdinov,0,0,Zhemaletdinov,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Roman,Zobnin,Zobnin,Zobnin,0,0,Zobnin,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Denis,Cheryshev,CHERYCHEV,Cheryshev,0,0,Cheryshev,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Vyacheslav,Karavaev,Karavaev,Karavaev,0,0,Karavaev,False,Defender
2024460,Finland,Russia,False,True,False,Russia,Magomed,Ozdoev,Ozdoev,Ozdoev,0,0,Ozdoev,False,Midfield
2024460,Finland,Russia,False,True,False,Russia,Anton,Zabolotny,Zabolotniy,Zabolotny,0,0,Zabolotny,False,Forward
2024460,Finland,Russia,False,True,False,Russia,Anton,Shunin,Shunin,Shunin,0,0,Shunin,False,Goalkeeper
2024460,Finland,Russia,False,True,False,Russia,Fedor,Kudryashov,KUDRYASHOV,Kudryashov,0,0,Kudryashov,False,Defender
2024460,Finland,Russia,False,True,False,Russia,Aleksei,Ionov,Ionov,Ionov,0,0,Ionov,False,Forward
2024460,Finland,Russia,False,True,False,Russia,Artem,Dzyuba,Dzyuba,Dzyuba,0,0,Dzyuba,False,Forward
2024460,Finland,Russia,False,True,False,Russia,Yuri,Zhirkov,Zhirkov,Zhirkov,0,0,Zhirkov,False,Midfield
2024460,Finland,Russia,False,True,True,Russia,Miroslav,Romashchenko,Romashchenko,Romashchenko,0,0,Miroslav,False,ACO
2024460,Finland,Russia,False,True,True,Russia,Sergey,Kulichenko,Kulichenko,Kulichenko,0,0,Sergey,False,ADMIN
2024460,Finland,Russia,False,True,True,Russia,Stanislav,Cherchesov,Cherchesov,Cherchesov,0,0,Stanislav,False,CO
2024460,Finland,Russia,False,True,True,Russia,Evgeny,Savin,Savin,Savin,0,0,Evgeny,False,DIR
2024460,Finland,Russia,False,True,True,Russia,Mikhail,Butovskiy,Butovskiy,Butovskiy,0,0,Mikhail,False,DOC
2024460,Finland,Russia,False,True,True,Russia,Eduard,Tsgoev,Tsgoev,Tsgoev,0,0,Eduard,False,DOC
2024460,Finland,Russia,False,True,True,Russia,Eduard,Bezuglov,Bezuglov,Bezuglov,0,0,Eduard,False,DOC
2024460,Finland,Russia,False,True,True,Russia,Gintaras,Stauce,Stauce,Stauce,0,0,Gintaras,False,GKCOA
2024460,Finland,Russia,False,True,True,Russia,Andrey,Pronchev,Pronchev,Pronchev,0,0,Andrey,False,MAS
2024456,France,Germany,True,False,False,France,Karim,Benzema,BENZEMA,Benzema,0,0,Benzema,False,Forward
2024456,France,Germany,True,False,False,France,Hugo,Lloris,Lloris,Lloris,0,0,Lloris,False,Goalkeeper
2024456,France,Germany,True,False,False,France,Steve,Mandanda,Mandanda,Mandanda,0,0,Mandanda,False,Goalkeeper
2024456,France,Germany,True,False,False,France,Moussa,Sissoko,Sissoko,Sissoko,0,0,Sissoko,False,Midfield
2024456,France,Germany,True,False,False,France,Lucas,Digne,Digne,Digne,0,0,Digne,False,Defender
2024456,France,Germany,True,False,False,France,Paul,Pogba,POGBA,Pogba,0,0,Pogba,False,Midfield
2024456,France,Germany,True,False,False,France,Antoine,Griezmann,Griezmann,Griezmann,0,0,Griezmann,False,Forward
2024456,France,Germany,True,False,False,France,Olivier,Giroud,Giroud,Giroud,0,0,Giroud,False,Forward
2024456,France,Germany,True,False,False,France,Kurt,Zouma,Zouma,Zouma,0,0,Zouma,False,Defender
2024456,France,Germany,True,False,False,France,Raphaël,Varane,R. VARANE,Varane,0,0,Varane,False,Defender
2024456,France,Germany,True,False,False,France,Wissam,Ben Yedder,Ben Yedder,Ben Yedder,0,0,Ben Yedder,False,Forward
2024456,France,Germany,True,False,False,France,Adrien,Rabiot,Rabiot,Rabiot,0,0,Rabiot,False,Midfield
2024456,France,Germany,True,False,False,France,Corentin,Tolisso,Tolisso,Tolisso,0,0,Tolisso,False,Midfield
2024456,France,Germany,True,False,False,France,Kingsley,Coman,Coman,Coman,0,0,Coman,False,Midfield
2024456,France,Germany,True,False,False,France,Thomas,Lemar,LEMAR,Lemar,0,0,Lemar,False,Midfield
2024456,France,Germany,True,False,False,France,Clément,Lenglet,Lenglet,Lenglet,0,0,Lenglet,False,Defender
2024456,France,Germany,True,False,False,France,Mike,Maignan,Maignan,Maignan,0,0,Maignan,False,Goalkeeper
2024456,France,Germany,True,False,False,France,Presnel,Kimpembe,KIMPEMBE,Kimpembe,0,0,Kimpembe,False,Defender
2024456,France,Germany,True,False,False,France,Ousmane,Dembélé,O. Dembele,Dembélé,0,0,Dembélé,False,Forward
2024456,France,Germany,True,False,False,France,Marcus,Thuram,Thuram,Thuram,0,0,Thuram,False,Forward
2024456,France,Germany,True,False,False,France,Lucas,Hernandez,Hernandez,Hernandez,0,0,Hernandez,False,Defender
2024456,France,Germany,True,False,False,France,Kylian,Mbappé,MBAPPÉ,Mbappé,0,0,Mbappé,False,Forward
2024456,France,Germany,True,False,False,France,Benjamin,Pavard,Pavard,Pavard,0,0,Pavard,False,Defender
2024456,France,Germany,True,False,False,France,Léo,Dubois,Dubois,Dubois,0,0,Dubois,False,Defender
2024456,France,Germany,True,False,False,France,Jules,Koundé,J. Kounde,Koundé,0,0,Koundé,False,Defender
2024456,France,Germany,True,False,False,France,N'Golo,Kanté,Kanté,Kanté,0,0,Kanté,False,Midfield
2024456,France,Germany,True,False,True,France,Guy,Stephan,Stephan,Stephan,0,0,Guy,False,ACO
2024456,France,Germany,True,False,True,France,Didier,Deschamps,Deschamps,Deschamps,0,0,Didier,False,CO
2024456,France,Germany,True,False,True,France,Franck,Le Gall,Le Gall,Le Gall,0,0,Franck,False,DOC
2024456,France,Germany,True,False,True,France,Franck,Raviot,Raviot,Raviot,0,0,Franck,False,GKCOA
2024456,France,Germany,True,False,True,France,Nicolas,Piry,Piry,Piry,0,0,Nicolas,False,KITMAN
2024456,France,Germany,True,False,True,France,Raphaël,Raymond,Raymond,Raymond,0,0,Raphaël,False,OTH
2024456,France,Germany,True,False,True,France,Christophe,Geoffroy,Geoffroy,Geoffroy,0,0,Christophe,False,PH
2024456,France,Germany,True,False,True,France,Denis,Morcel,Morcel,Morcel,0,0,Denis,False,PH
2024456,France,Germany,True,False,True,France,Alexandre,Germain,Germain,Germain,0,0,Alexandre,False,PH
2024456,France,Germany,True,False,True,France,Guillaume,Vassout,Vassout,Vassout,0,0,Guillaume,False,PH
2024456,France,Germany,True,False,True,France,Cyril,Moine,Moine,Moine,0,0,Cyril,False,STCOA
2024456,France,Germany,False,True,False,Germany,Florian,Neuhaus,Neuhaus,Neuhaus,0,0,Neuhaus,False,Midfield
2024456,France,Germany,False,True,False,Germany,Jamal,Musiala,Musiala,Musiala,0,0,Musiala,False,Midfield
2024456,France,Germany,False,True,False,Germany,Robin,Koch,Koch,Koch,0,0,Koch,False,Defender
2024456,France,Germany,False,True,False,Germany,Kai,Havertz,Havertz,Havertz,0,0,Havertz,False,Forward
2024456,France,Germany,False,True,False,Germany,Leroy,Sané,Sané,Sané,0,0,Sané,False,Midfield
2024456,France,Germany,False,True,False,Germany,Joshua,Kimmich,Kimmich,Kimmich,0,0,Kimmich,False,Midfield
2024456,France,Germany,False,True,False,Germany,Timo,Werner,Werner,Werner,0,0,Werner,False,Forward
2024456,France,Germany,False,True,False,Germany,Matthias,Ginter,Ginter,Ginter,0,0,Ginter,False,Defender
2024456,France,Germany,False,True,False,Germany,Jonas,Hofmann,Hofmann,J. Hofmann,0,0,J. Hofmann,False,Midfield
2024456,France,Germany,False,True,False,Germany,Marcel,Halstenberg,Halstenberg,Halstenberg,0,0,Halstenberg,False,Defender
2024456,France,Germany,False,True,False,Germany,Lukas,Klostermann,Klostermann,Klostermann,0,0,Klostermann,False,Defender
2024456,France,Germany,False,True,False,Germany,Christian,Günter,Günter,Günter,0,0,Günter,False,Defender
2024456,France,Germany,False,True,False,Germany,Robin,Gosens,Gosens,Gosens,0,0,Gosens,False,Defender
2024456,France,Germany,False,True,False,Germany,Antonio,Rüdiger,Rüdiger,Rüdiger,0,0,Rüdiger,False,Defender
2024456,France,Germany,False,True,False,Germany,Serge,Gnabry,Gnabry,Gnabry,0,0,Gnabry,False,Midfield
