match_id,team,formation,opposing_team_formation,shot,pass,under_pressure,score,counterpress,formation_play_duration,formation_play_duration_ratio,shot_mean,pass_mean,under_pressure_mean,counterpress_mean,home_or_away,goals
3890304,Ingolstadt,433,4231,13,436,436,0,65,0 days 01:36:15.541000,1.0,13.0,436.0,436.0,65.0,1,1
3890305,Bayern Munich,433,442,18,780,369,5,58,0 days 01:12:50.928000,1.2499116892339568,22.49841040621122,974.9311176024863,461.21741332733006,72.4948779755695,1,6
3890305,Wolfsburg,442,433,7,460,408,1,34,0 days 01:19:12.354000,1.1495932331640277,8.047152632148194,528.8128872554528,469.0340391309233,39.08616992757694,0,6
3890306,FC Köln,442,442,13,486,318,0,54,0 days 01:35:57.886000,1.0,13.0,486.0,318.0,54.0,0,2
3890306,Hertha Berlin,442,442,16,523,416,2,63,0 days 01:35:57.886000,1.0,16.0,523.0,416.0,63.0,1,2
3890307,Darmstadt 98,4411,442,10,302,333,2,57,0 days 01:34:45.737000,1.0,10.0,302.0,333.0,57.0,1,3
3890307,Werder Bremen,442,4411,11,389,416,1,33,0 days 01:28:37.531000,1.0692437900220986,11.761681690243083,415.93583431859633,444.80541664919303,35.285045070729254,0,3
3890308,Augsburg,4231,442,11,516,322,2,60,0 days 01:34:11.073000,1.0,11.0,516.0,322.0,60.0,0,6
3890308,Borussia Mönchengladbach,442,4231,21,505,420,4,48,0 days 01:34:11.073000,1.0,21.0,505.0,420.0,48.0,1,6
3890309,Hannover 96,4321,442,8,489,465,1,57,0 days 00:46:44.275000,2.0274808996977827,16.21984719758226,991.4381599522158,942.778618359469,115.56641128277361,1,4
3890309,Hannover 96,4411,442,0,4,5,0,2,0 days 00:48:01.339000,1.9732541016520444,0.0,7.893016406608178,9.866270508260222,3.946508203304089,1,4
3890309,VfB Stuttgart,442,4321,18,379,288,3,75,0 days 01:34:45.614000,1.0,18.0,379.0,288.0,75.0,0,4
3890309,VfB Stuttgart,442,4411,1,7,10,0,0,0 days 01:34:45.614000,1.0,1.0,7.0,10.0,0.0,0,4
3890310,Borussia Dortmund,4231,442,14,720,546,1,53,0 days 01:32:30.840000,1.0,14.0,720.0,546.0,53.0,0,2
3890310,Hoffenheim,442,4231,10,317,344,1,65,0 days 01:32:30.840000,1.0,10.0,317.0,344.0,65.0,1,2
3890311,Eintracht Frankfurt,41212,41212,17,438,391,0,53,0 days 00:45:04.748000,2.085280772922283,35.44977313967881,913.35297853996,815.3447822126127,110.519880964881,0,2
3890311,Eintracht Frankfurt,442,41212,1,28,15,0,0,0 days 00:48:55.411000,1.9214205438352583,1.9214205438352583,53.79977522738723,28.821308157528875,0.0,0,2
3890311,Schalke 04,41212,41212,12,487,450,1,53,0 days 01:20:14.616000,1.1714660109965156,14.057592131958188,570.5039473553031,527.159704948432,62.08769858281533,1,2
3890311,Schalke 04,41212,442,1,12,12,1,0,0 days 01:20:14.616000,1.1714660109965156,1.1714660109965156,14.057592131958188,14.057592131958188,0.0,1,2
3890312,Bayer Leverkusen,442,4411,20,638,457,1,67,0 days 01:32:18.295000,1.0,20.0,638.0,457.0,67.0,1,1
3890312,FSV Mainz 05,4411,442,3,326,348,0,59,0 days 01:32:18.295000,1.0,3.0,326.0,348.0,59.0,0,1
3890313,FC Köln,4411,433,14,536,395,1,45,0 days 01:33:06.013000,1.0,14.0,536.0,395.0,45.0,1,2
3890313,Ingolstadt,433,4411,16,353,245,1,49,0 days 01:33:06.013000,1.0,16.0,353.0,245.0,49.0,0,2
3890314,Augsburg,4231,442,26,600,385,1,42,0 days 01:33:13.662000,1.0,26.0,600.0,385.0,42.0,1,4
3890314,Hoffenheim,442,4231,11,321,254,3,70,0 days 01:21:24.582000,1.145166976416815,12.596836740584965,367.5985994297976,290.872412009871,80.16168834917706,0,4
3890315,Bayer Leverkusen,442,41212,16,570,467,3,73,0 days 01:31:18.669000,1.0,16.0,570.0,467.0,73.0,0,3
3890315,Werder Bremen,41212,442,9,326,337,0,58,0 days 01:31:18.669000,1.0,9.0,326.0,337.0,58.0,1,3
3890316,Bayern Munich,4231,442,17,770,461,3,36,0 days 01:29:59.522000,1.0,17.0,770.0,461.0,36.0,0,3
3890316,FSV Mainz 05,442,4231,6,320,272,0,59,0 days 01:29:59.522000,1.0,6.0,320.0,272.0,59.0,1,3
3890317,Hamburger SV,41212,4141,1,46,25,0,4,0 days 00:37:31.594000,2.582773803802995,2.582773803802995,118.80759497493776,64.56934509507487,10.33109521521198,1,1
3890317,Hamburger SV,4231,4231,12,458,367,0,66,0 days 00:59:23.764000,1.631802218104229,19.58162661725075,747.3654158917369,598.8714140442521,107.69894639487912,1,1
3890317,Schalke 04,4141,41212,0,15,14,0,2,0 days 00:21:53.713000,4.426657877329371,0.0,66.39986815994057,61.9732102826112,8.853315754658743,0,1
3890317,Schalke 04,4231,4231,11,504,452,1,58,0 days 01:15:01.645000,1.2918295423117547,14.210124965429301,651.0820893251243,583.9069531249131,74.92611345408177,0,1
3890318,Borussia Mönchengladbach,442,352,0,7,12,0,1,0 days 01:34:17.297000,1.0,0.0,7.0,12.0,1.0,0,3
3890318,Borussia Mönchengladbach,442,41212,4,59,75,0,17,0 days 01:34:17.297000,1.0,4.0,59.0,75.0,17.0,0,3
3890318,Borussia Mönchengladbach,442,442,5,355,374,2,61,0 days 01:34:17.297000,1.0,5.0,355.0,374.0,61.0,0,3
3890318,VfB Stuttgart,352,442,0,24,14,0,2,0 days 00:43:06.826000,2.18696464315729,0.0,52.487151435774955,30.61750500420206,4.37392928631458,1,3
3890318,VfB Stuttgart,41212,442,8,97,86,1,16,0 days 00:15:34.389000,6.05454152392633,48.43633219141064,587.290527820854,520.6905710576644,96.87266438282128,1,3
3890318,VfB Stuttgart,442,442,15,329,321,0,55,0 days 00:35:36.082000,2.6484456121066513,39.72668418159977,871.3386063830883,850.151041486235,145.6645086658658,1,3
3890319,Hannover 96,4411,4141,9,350,319,1,40,0 days 01:35:44.399000,1.0,9.0,350.0,319.0,40.0,0,2
3890319,Wolfsburg,4141,4411,23,725,410,1,54,0 days 01:21:44.118000,1.1713419212180458,26.940864188015055,849.2228928830832,480.2501876993988,63.25246374577448,1,2
3890320,Eintracht Frankfurt,41212,4231,12,420,359,1,47,0 days 01:10:41.792000,1.3020112725942241,15.62413527113069,546.8447344895741,467.42204686132646,61.19452981192853,1,2
3890320,Hertha Berlin,4231,41212,15,547,347,1,49,0 days 01:32:02.861000,1.0,15.0,547.0,347.0,49.0,0,2
3890321,Borussia Dortmund,433,4411,5,318,178,1,24,0 days 01:17:56.104000,1.252895145189243,6.264475725946214,398.42065617017926,223.01533584368525,30.06948348454183,1,4
3890321,Borussia Dortmund,433,451,10,491,292,1,36,0 days 01:17:56.104000,1.252895145189243,12.528951451892429,615.1715162879183,365.8453823952589,45.104225226812744,1,4
3890321,Darmstadt 98,4411,433,2,107,106,1,24,0 days 00:22:30.811000,4.337148572228091,8.674297144456181,464.0748972284057,459.7377486561776,104.09156573347417,0,4
3890321,Darmstadt 98,451,433,2,152,216,1,26,0 days 01:15:07.857000,1.2996570210634453,2.5993140421268905,197.54786720164367,280.72591654970415,33.79108254764958,0,4
3890322,Darmstadt 98,4411,4231,13,318,322,2,54,0 days 01:36:43.715000,1.0,13.0,318.0,322.0,54.0,1,5
3890322,FSV Mainz 05,4231,4411,14,503,440,3,59,0 days 01:36:43.715000,1.0,14.0,503.0,440.0,59.0,0,5
3890323,Borussia Mönchengladbach,442,4141,10,485,389,2,39,0 days 01:28:13.931000,1.0559340497637768,10.559340497637768,512.1280141354317,410.7583453581092,41.181427940787295,1,2
3890323,Borussia Mönchengladbach,442,442,0,3,3,0,0,0 days 01:28:13.931000,1.0559340497637768,0.0,3.1678021492913304,3.1678021492913304,0.0,1,2
3890323,Wolfsburg,4141,442,9,518,294,0,50,0 days 00:46:02.249000,2.023728490805862,18.213556417252757,1048.2913582374365,594.9761762969234,101.1864245402931,0,2
3890323,Wolfsburg,442,442,1,6,11,0,0,0 days 00:34:20.163000,2.713397920455809,2.713397920455809,16.280387522734856,29.8473771250139,0.0,0,2
3890324,Hamburger SV,4411,442,8,581,390,0,56,0 days 01:31:11.545000,1.0,8.0,581.0,390.0,56.0,0,3
3890324,Hertha Berlin,442,4411,14,461,417,3,54,0 days 01:31:11.545000,1.0,14.0,461.0,417.0,54.0,1,3
3890325,Hannover 96,4231,41212,12,335,348,1,49,0 days 01:34:26.449000,1.0,12.0,335.0,348.0,49.0,1,1
3890325,Werder Bremen,41212,4231,18,491,320,0,53,0 days 01:34:26.449000,1.0,18.0,491.0,320.0,53.0,0,1
3890326,Eintracht Frankfurt,41212,433,12,595,407,0,78,0 days 01:33:13.157000,1.0,12.0,595.0,407.0,78.0,0,2
3890326,Ingolstadt,433,41212,14,428,356,2,66,0 days 01:33:13.157000,1.0,14.0,428.0,356.0,66.0,1,2
3890327,Hoffenheim,442,4231,11,386,371,2,68,0 days 01:30:23.902000,1.040921646445677,11.450138110902447,401.7957555280313,386.18193083134616,70.78267195830604,1,4
3890327,VfB Stuttgart,4231,442,18,525,410,2,72,0 days 01:33:50.286000,1.0027655788711265,18.04978041968028,526.4519289073414,411.13388733716187,72.19912167872111,0,4
3890328,FC Köln,4411,442,12,313,336,3,23,0 days 01:23:02.051000,1.1114330222633209,13.33719626715985,347.87853596841944,373.4414954804758,25.56295951205638,0,3
3890328,Schalke 04,442,4411,16,601,362,0,59,0 days 01:11:15.197000,1.2951955196450597,20.723128314320956,778.4125073066809,468.86077811151165,76.41653565905852,1,3
3890329,Bayern Munich,3511,41212,14,596,390,4,63,0 days 01:20:38.496000,1.1304430136968182,15.826202191755455,673.7440361633037,440.8727753417591,71.21790986289955,1,6
3890329,Bayern Munich,3511,4231,1,50,35,1,2,0 days 01:20:38.496000,1.1304430136968182,1.1304430136968182,56.52215068484091,39.56550547938864,2.2608860273936364,1,6
3890329,Borussia Dortmund,41212,3511,8,393,314,0,56,0 days 00:41:07.694000,2.216500100903921,17.73200080723137,871.084539655241,695.9810316838312,124.12400565061958,0,6
3890329,Borussia Dortmund,4231,3511,2,55,38,1,11,0 days 00:50:01.950000,1.8220303469411552,3.6440606938823104,100.21166908176353,69.2371531837639,20.042333816352706,0,6
3890330,Augsburg,4231,442,2,350,327,0,63,0 days 01:34:59.590000,1.0,2.0,350.0,327.0,63.0,0,1
3890330,Bayer Leverkusen,442,4231,22,618,462,1,64,0 days 01:34:59.590000,1.0,22.0,618.0,462.0,64.0,1,1
3890331,Borussia Dortmund,4231,4231,16,483,499,2,71,0 days 01:23:40.725000,1.1132521697563598,17.812034716101756,537.7007979923218,555.5128327084235,79.04090405270155,0,2
3890331,FSV Mainz 05,4231,4231,11,543,295,0,98,0 days 01:33:09.333000,1.0,11.0,543.0,295.0,98.0,1,2
3890332,Bayern Munich,4141,4141,13,909,434,1,53,0 days 01:33:20.130000,1.0,13.0,909.0,434.0,53.0,0,1
3890332,Bayern Munich,4141,442,0,6,10,0,0,0 days 01:33:20.130000,1.0,0.0,6.0,10.0,0.0,0,1
3890332,Werder Bremen,4141,4141,8,239,227,0,62,0 days 00:46:02.944000,2.026870613374719,16.214964906997754,484.4220765965579,460.0996292360613,125.66597802923259,1,1
3890332,Werder Bremen,442,4141,0,6,4,0,0,0 days 00:47:17.186000,1.9738325227884248,0.0,11.842995136730549,7.895330091153699,0.0,1,1
3890333,Augsburg,4231,442,20,612,439,0,23,0 days 00:45:04.219000,2.066655474279265,41.333109485585304,1264.7931502589101,907.2617532085974,47.5330759084231,1,2
3890333,Augsburg,442,442,0,18,13,0,2,0 days 00:14:14.506000,6.5402571778314025,0.0,117.72462920096524,85.02334331180823,13.080514355662805,1,2
3890333,Darmstadt 98,442,4231,11,268,209,2,42,0 days 01:33:08.689000,1.0,11.0,268.0,209.0,42.0,0,2
3890333,Darmstadt 98,442,442,1,6,8,0,0,0 days 01:33:08.689000,1.0,1.0,6.0,8.0,0.0,0,2
3890334,Borussia Mönchengladbach,442,41212,16,528,370,5,37,0 days 01:30:30.270000,1.0,16.0,528.0,370.0,37.0,0,6
3890334,Eintracht Frankfurt,41212,442,7,518,328,1,52,0 days 01:30:30.270000,1.0,7.0,518.0,328.0,52.0,1,6
3890335,Hoffenheim,442,4231,8,497,383,2,63,0 days 01:33:36.074000,1.0,8.0,497.0,383.0,63.0,0,6
3890335,Wolfsburg,4231,442,17,520,375,4,51,0 days 01:33:36.074000,1.0,17.0,520.0,375.0,51.0,1,6
3890336,Hertha Berlin,442,442,9,392,343,1,44,0 days 00:17:11.866000,5.50523808323949,49.54714274915541,2158.05332862988,1888.2966625511451,242.23047566253757,0,3
3890336,Schalke 04,442,442,19,513,329,2,44,0 days 00:17:11.866000,5.50523808323949,104.59952358155032,2824.1871367018584,1811.2233293857923,242.23047566253757,1,3
3890337,Bayer Leverkusen,442,4231,10,478,433,0,78,0 days 01:33:29.581000,1.0,10.0,478.0,433.0,78.0,0,0
3890337,Hamburger SV,4231,442,8,427,426,0,99,0 days 01:33:29.581000,1.0,8.0,427.0,426.0,99.0,1,0
3890338,Ingolstadt,4231,4231,12,431,492,0,65,0 days 00:45:50.667000,2.0810625204723077,24.97275024566769,896.9379463235646,1023.8827600723754,135.2690638307,0,1
3890338,Ingolstadt,433,4231,1,22,18,0,4,0 days 00:49:33.643000,1.9250158811935394,1.9250158811935394,42.35034938625787,34.65028586148371,7.700063524774158,0,1
3890338,VfB Stuttgart,4231,4231,11,419,364,1,82,0 days 01:28:02.541000,1.0836281251768798,11.919909376945677,454.04018444911264,394.44063756438425,88.85750626450414,1,1
3890338,VfB Stuttgart,4231,433,0,12,16,0,4,0 days 01:28:02.541000,1.0836281251768798,0.0,13.003537502122558,17.338050002830077,4.334512500707519,1,1
3890339,FC Köln,442,4231,15,617,331,0,64,0 days 01:03:38.642000,1.5175949984313797,22.763924976470694,936.3561140321613,502.3239444807867,97.1260798996083,1,1
3890339,Hannover 96,4231,442,8,374,371,1,30,0 days 01:36:35.152000,1.0,8.0,374.0,371.0,30.0,0,1
3890340,Hamburger SV,4231,442,20,412,411,1,69,0 days 01:36:15.295000,1.0,20.0,412.0,411.0,69.0,0,1
3890340,Hoffenheim,442,4231,12,367,384,0,81,0 days 01:21:03.236000,1.1875415875355422,14.250499050426505,435.827762625544,456.01596961364817,96.19086859037891,1,1
3890341,Bayern Munich,4141,343,26,860,344,4,37,0 days 01:14:28.797000,1.215234435576286,31.596095324983438,1045.101614595606,418.0406458382424,44.963674116322586,1,4
3890341,FC Köln,343,4141,4,311,277,0,29,0 days 01:30:30.636000,1.0,4.0,311.0,277.0,29.0,0,4
3890342,Darmstadt 98,4411,4411,2,11,8,0,4,0 days 01:32:49.066000,1.0,2.0,11.0,8.0,4.0,1,1
3890342,Darmstadt 98,4411,442,7,268,271,0,49,0 days 01:32:49.066000,1.0,7.0,268.0,271.0,49.0,1,1
3890342,Wolfsburg,4411,4411,1,6,7,0,2,0 days 00:38:34.697000,2.4059589656875175,2.4059589656875175,14.435753794125105,16.841712759812623,4.811917931375035,0,1
3890342,Wolfsburg,442,4411,18,638,363,1,53,0 days 00:54:14.369000,1.7112583115190685,30.802649607343234,1091.7828027491657,621.1867670814219,90.69669051051063,0,1
3890343,Hertha Berlin,4231,41212,5,469,447,1,61,0 days 01:34:22.099000,1.0,5.0,469.0,447.0,61.0,0,1
3890343,Ingolstadt,41212,4231,19,557,360,0,74,0 days 01:34:22.099000,1.0,19.0,557.0,360.0,74.0,1,1
3890344,FSV Mainz 05,3421,4141,0,2,1,0,2,0 days 00:33:39.270000,2.895318110010053,0.0,5.790636220020106,2.895318110010053,5.790636220020106,1,4
3890344,FSV Mainz 05,4231,4141,16,563,353,1,89,0 days 01:03:47.159000,1.527615915617825,24.4418546498852,860.0477604928356,539.2484182130922,135.95781648998644,1,4
3890344,Werder Bremen,4141,3421,2,8,10,0,0,0 days 01:37:26.429000,1.0,2.0,8.0,10.0,0.0,0,4
3890344,Werder Bremen,4141,4231,14,374,446,3,61,0 days 01:37:26.429000,1.0,14.0,374.0,446.0,61.0,0,4
3890345,Eintracht Frankfurt,4411,442,5,659,285,2,64,0 days 01:34:30.798000,1.0,5.0,659.0,285.0,64.0,0,3
3890345,Hannover 96,442,4411,10,488,301,1,35,0 days 01:34:30.798000,1.0,10.0,488.0,301.0,35.0,1,3
3890346,Bayer Leverkusen,442,41212,19,541,489,4,71,0 days 01:34:33.905000,1.0,19.0,541.0,489.0,71.0,1,7
3890346,VfB Stuttgart,41212,442,12,339,404,3,87,0 days 01:34:33.905000,1.0,12.0,339.0,404.0,87.0,0,7
3890347,Augsburg,4231,433,4,417,309,1,56,0 days 01:31:01.406000,1.0,4.0,417.0,309.0,56.0,0,6
3890347,Borussia Dortmund,433,4231,19,611,392,5,60,0 days 01:28:48.666000,1.024910549844933,19.473300447053724,626.2203459552541,401.7649355392137,61.494632990695976,1,6
3890348,Borussia Mönchengladbach,442,4231,17,595,441,3,59,0 days 01:20:48.759000,1.1767778105696736,20.005222779684452,700.1827972889557,518.959014461226,69.42989082361073,1,3
3890348,Schalke 04,4231,442,14,374,304,0,51,0 days 01:20:48.759000,1.1767778105696736,16.47488934797543,440.11490115305793,357.74045441318077,60.01566833905335,0,3
3890349,Bayern Munich,4141,4141,10,707,330,0,56,0 days 01:35:18.568000,1.0,10.0,707.0,330.0,56.0,0,0
3890349,Eintracht Frankfurt,4141,4141,7,263,303,0,36,0 days 01:35:18.568000,1.0,7.0,263.0,303.0,36.0,1,0
3890350,Bayer Leverkusen,4231,4231,14,483,460,1,86,0 days 01:13:01.942000,1.299863393901608,18.19808751462251,627.8340192544766,597.9371611947397,111.7882518755383,0,3
3890350,Wolfsburg,4231,4231,13,469,470,2,88,0 days 01:34:55.926000,1.0,13.0,469.0,470.0,88.0,1,3
3890351,Borussia Mönchengladbach,41212,4231,11,717,495,4,53,0 days 01:34:27.980000,1.0,11.0,717.0,495.0,53.0,0,5
3890351,Hertha Berlin,4231,41212,14,532,468,1,62,0 days 01:34:27.980000,1.0,14.0,532.0,468.0,62.0,1,5
3890352,FC Köln,442,442,13,587,468,0,71,0 days 01:33:43.840000,1.0,13.0,587.0,468.0,71.0,1,0
3890352,Hoffenheim,442,442,10,493,447,0,64,0 days 01:33:43.840000,1.0,10.0,493.0,447.0,64.0,0,0
3890353,Borussia Dortmund,4231,3511,12,817,511,3,50,0 days 01:35:06.775000,1.0,12.0,817.0,511.0,50.0,0,4
3890353,Werder Bremen,3511,4231,8,320,377,1,50,0 days 01:22:14.259000,1.1565617046044805,9.252493636835844,370.09974547343376,436.02376263588917,57.828085230224026,1,4
3890354,Augsburg,4231,442,25,543,552,3,73,0 days 01:35:53.744000,1.0,25.0,543.0,552.0,73.0,1,6
3890354,FSV Mainz 05,442,4231,11,307,418,3,66,0 days 01:35:53.744000,1.0,11.0,307.0,418.0,66.0,0,6
3890355,Ingolstadt,433,442,7,344,417,1,66,0 days 01:34:40.058000,1.0,7.0,344.0,417.0,66.0,0,2
3890355,Schalke 04,442,433,18,586,514,1,59,0 days 01:34:40.058000,1.0,18.0,586.0,514.0,59.0,1,2
3890356,Hamburger SV,442,4231,17,598,437,1,75,0 days 01:33:14.208000,1.0,17.0,598.0,437.0,75.0,1,3
3890356,Hannover 96,4231,442,5,444,391,2,55,0 days 01:33:14.208000,1.0,5.0,444.0,391.0,55.0,0,3
3890357,Darmstadt 98,442,41212,17,294,371,0,44,0 days 01:35:33.719000,1.0,17.0,294.0,371.0,44.0,0,1
3890357,VfB Stuttgart,41212,442,18,405,434,1,78,0 days 01:35:33.719000,1.0,18.0,405.0,434.0,78.0,1,1
3890358,Hannover 96,4231,4231,8,520,343,1,53,0 days 01:12:58.910000,1.3023003441495715,10.418402753196572,677.1961789577772,446.689018043303,69.02191823992729,1,4
3890358,Hertha Berlin,4231,4231,12,510,362,3,47,0 days 01:35:02.656000,1.0,12.0,510.0,362.0,47.0,0,4
3890359,Bayer Leverkusen,4231,442,12,413,286,1,83,0 days 00:52:37.305000,1.7699553891689273,21.239464670027125,730.991575726767,506.2072413023132,146.90629730102097,1,3
3890359,FC Köln,442,4231,16,390,345,2,43,0 days 00:52:37.305000,1.7699553891689273,28.319286226702836,690.2826017758816,610.6346092632799,76.10808173426388,0,3
3890360,Darmstadt 98,4411,442,15,340,267,1,54,0 days 01:33:50.465000,1.0,15.0,340.0,267.0,54.0,1,2
3890360,Hamburger SV,442,4411,8,538,396,1,34,0 days 01:06:07.821000,1.419032007744301,11.352256061954408,763.439220166434,561.9366750667432,48.24708826330624,0,2
3890361,FSV Mainz 05,442,4231,12,340,277,2,62,0 days 00:12:53.092000,7.2278771478685595,86.7345257744227,2457.47823027531,2002.121969959591,448.1283831678507,1,2
3890361,Wolfsburg,4231,442,7,579,441,0,44,0 days 00:12:53.092000,7.2278771478685595,50.595140035079915,4184.940868615896,3187.4938222100345,318.0265945062166,0,2
3890362,Eintracht Frankfurt,4411,442,17,620,395,0,63,0 days 01:34:16.828000,1.0,17.0,620.0,395.0,63.0,0,0
3890362,Hoffenheim,442,4411,8,614,385,0,46,0 days 01:34:16.828000,1.0,8.0,614.0,385.0,46.0,1,0
3890363,Borussia Mönchengladbach,442,433,11,510,510,0,77,0 days 00:51:46.444000,1.789637283015564,19.686010113171204,912.7150143379376,912.7150143379376,137.80207079219844,1,0
3890363,Ingolstadt,433,442,14,376,351,0,70,0 days 01:32:39.408000,1.0,14.0,376.0,351.0,70.0,0,0
3890364,Bayern Munich,3421,41212,33,770,392,4,26,0 days 00:58:41.658000,1.5357357244797765,50.679278907832625,1182.5165078494279,602.0084039960724,39.92912883647419,1,4
3890364,VfB Stuttgart,41212,3421,5,260,169,0,27,0 days 01:04:54.711000,1.3886360245984877,6.943180122992438,361.0453663956068,234.67948815714442,37.49317266415917,0,4
3890365,Borussia Dortmund,433,442,14,674,432,3,60,0 days 01:35:04.961000,1.0,14.0,674.0,432.0,60.0,1,5
3890365,Schalke 04,442,433,9,419,366,2,55,0 days 01:35:04.961000,1.0,9.0,419.0,366.0,55.0,0,5
3890366,Augsburg,4231,4141,17,490,465,0,61,0 days 00:50:57.079000,1.8902066318861894,32.13351274206522,926.2012496242328,878.946083827078,115.30260454505755,1,3
3890366,Augsburg,442,4141,1,17,15,1,1,0 days 00:45:21.432000,2.1233347002607452,2.1233347002607452,36.096689904432665,31.85002050391118,2.1233347002607452,1,3
3890366,Werder Bremen,4141,4231,15,316,442,2,70,0 days 01:36:18.511000,1.0,15.0,316.0,442.0,70.0,0,3
3890366,Werder Bremen,4141,442,1,14,20,0,0,0 days 01:36:18.511000,1.0,1.0,14.0,20.0,0.0,0,3
3890367,Borussia Dortmund,433,4231,21,699,536,1,57,0 days 01:05:06.350000,1.4792453313195182,31.064151957709882,1033.9924865923433,792.8754975872617,84.31698388521254,0,3
3890367,Hamburger SV,4231,433,7,349,269,2,61,0 days 01:36:18.450000,1.0,7.0,349.0,269.0,61.0,1,3
3890368,Werder Bremen,451,4231,9,370,348,0,69,0 days 00:46:04.589000,1.9782618682198332,17.804356813978497,731.9568912413383,688.435130140502,136.5000689071685,0,5
3890368,Wolfsburg,4231,451,21,681,402,5,49,0 days 01:31:09.081000,1.0,21.0,681.0,402.0,49.0,1,5
3890369,Bayern Munich,4141,343,24,845,393,2,54,0 days 01:32:56.359000,1.0,24.0,845.0,393.0,54.0,0,3
3890369,Schalke 04,343,4141,5,343,259,1,50,0 days 01:15:06.044000,1.2375287502740764,6.187643751370382,424.4723613440082,320.5199463209858,61.87643751370382,1,3
3890370,Bayer Leverkusen,4231,442,16,512,421,3,59,0 days 01:33:09.060000,1.0,16.0,512.0,421.0,59.0,0,4
3890370,Eintracht Frankfurt,442,4231,9,373,367,1,64,0 days 01:33:09.060000,1.0,9.0,373.0,367.0,64.0,1,4
3890371,FC Köln,442,4231,14,480,329,0,48,0 days 01:32:00.644000,1.0,14.0,480.0,329.0,48.0,1,0
3890371,FSV Mainz 05,4231,442,7,537,342,0,67,0 days 01:32:00.644000,1.0,7.0,537.0,342.0,67.0,0,0
3890372,Augsburg,4231,4411,6,280,232,2,26,0 days 01:31:31.276000,1.0,6.0,280.0,232.0,26.0,0,3
3890372,Augsburg,4231,442,7,139,157,1,26,0 days 01:31:31.276000,1.0,7.0,139.0,157.0,26.0,0,3
3890372,VfB Stuttgart,4411,4231,6,349,240,0,35,0 days 00:26:52.380000,3.4056959277589645,20.434175566553787,1188.5878787878787,817.3670226621515,119.19935747156376,1,3
3890372,VfB Stuttgart,442,4231,12,255,199,0,35,0 days 01:04:38.896000,1.4156801316663297,16.988161579995957,360.9984335749141,281.7203462015996,49.54880460832154,1,3
3890373,Borussia Mönchengladbach,442,4231,21,669,461,2,74,0 days 01:33:32.446000,1.0,21.0,669.0,461.0,74.0,1,3
3890373,Hannover 96,4231,442,14,416,395,1,47,0 days 01:24:59.762000,1.1005309659548819,15.407433523368347,457.82088183723084,434.7097315521783,51.72495539987945,0,3
3890374,Darmstadt 98,4231,433,3,136,140,0,25,0 days 00:45:06.379000,2.0722249175004683,6.2166747525014046,281.8225887800637,290.11148845006556,51.80562293751171,0,4
3890374,Darmstadt 98,4231,442,4,171,178,1,30,0 days 00:45:06.379000,2.0722249175004683,8.288899670001873,354.3504608925801,368.8560353150834,62.16674752501405,0,4
3890374,Darmstadt 98,4321,433,1,4,6,0,1,0 days 00:48:21.847000,1.9326401426401871,1.9326401426401871,7.7305605705607485,11.595840855841123,1.9326401426401871,0,4
3890374,Ingolstadt,433,4231,10,184,183,1,23,0 days 00:30:46.645000,3.0369811198145826,30.369811198145825,558.8045260458832,555.7675449260686,69.8505657557354,1,4
3890374,Ingolstadt,433,4321,0,5,6,0,1,0 days 00:30:46.645000,3.0369811198145826,0.0,15.184905599072913,18.221886718887497,3.0369811198145826,1,4
3890374,Ingolstadt,442,4231,6,216,204,2,27,0 days 01:02:41.581000,1.4909225668674952,8.945535401204971,322.039274443379,304.14820364096903,40.25490930542237,1,4
3890375,Hertha Berlin,4231,4231,1,508,465,0,79,0 days 01:32:29.908000,1.0,1.0,508.0,465.0,79.0,1,0
3890375,Hoffenheim,4231,4231,8,605,507,0,61,0 days 01:22:37.624000,1.1194693264354054,8.955754611483243,677.2789424934202,567.5709485027505,68.28762891255973,0,0
3890376,Darmstadt 98,4231,4231,9,335,345,0,53,0 days 01:30:53.612000,1.0196293759071968,9.176664383164772,341.57584092891096,351.7721346879829,54.04035692308143,1,0
3890376,FC Köln,4231,4231,12,585,406,0,50,0 days 01:32:40.663000,1.0,12.0,585.0,406.0,50.0,0,0
3890377,Borussia Mönchengladbach,41212,442,16,713,442,3,64,0 days 01:31:54.653000,1.0,16.0,713.0,442.0,64.0,0,6
3890377,Hoffenheim,442,41212,18,331,352,3,38,0 days 01:31:54.653000,1.0,18.0,331.0,352.0,38.0,1,6
3890378,Bayern Munich,433,343,24,853,324,2,45,0 days 01:30:14.916000,1.0,24.0,853.0,324.0,45.0,1,2
3890378,Hertha Berlin,343,433,4,363,275,0,53,0 days 00:45:08.684000,1.9990947633611007,7.996379053444403,725.6713991000796,549.7510599243027,105.95202245813833,0,2
3890379,Hamburger SV,4231,442,13,461,520,3,72,0 days 01:36:32.991000,1.0,13.0,461.0,520.0,72.0,0,4
3890379,Werder Bremen,442,4231,14,492,519,1,73,0 days 01:36:32.991000,1.0,14.0,492.0,519.0,73.0,1,4
3890380,Hannover 96,4231,433,8,409,473,4,60,0 days 01:30:04.714000,1.0,8.0,409.0,473.0,60.0,1,4
3890380,Ingolstadt,433,4231,10,483,447,0,76,0 days 01:30:04.714000,1.0,10.0,483.0,447.0,76.0,0,4
3890381,Eintracht Frankfurt,4411,4231,14,463,418,1,61,0 days 01:35:19.923000,1.0,14.0,463.0,418.0,61.0,0,3
