matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank,Location
2024465,Hungary,France,43,France,False,True,198,Time spent in very high activity (%),2.0,1,Away
2024465,Hungary,France,43,France,False,True,206,Sprints,333.0,1,Away
2024465,Hungary,France,43,France,False,True,219,Assists,0.0,2,Away
2024465,Hungary,France,43,France,False,True,220,Distance covered (Km),99.94,2,Away
2024465,Hungary,France,43,France,False,True,221,Distance covered in possession (Km),44.29,1,Away
2024465,Hungary,France,43,France,False,True,638,Matches played,1.0,1,Away
2024465,Hungary,France,43,France,False,True,639,Goals on set pieces,0.0,1,Away
2024465,Hungary,France,43,France,False,True,644,Attempts blocked outside penalty area,1.0,1,Away
2024465,Hungary,France,43,France,False,True,646,Distance covered not in possession (m),31077.0,2,Away
2024465,Hungary,France,43,France,False,True,647,Distance covered not in possession (Km),31.07,2,Away
2024465,Hungary,France,43,France,False,True,648,Attempts set pieces,1.0,1,Away
2024465,Hungary,France,43,France,False,True,649,Attempts in open play,15.0,1,Away
2024465,Hungary,France,43,France,False,True,650,Attempts on throw in,0.0,1,Away
2024465,Hungary,France,43,France,False,True,651,Saves on attempts inside penalty area,1.0,1,Away
2024465,Hungary,France,43,France,False,True,652,Saves on attempts outside penalty area,1.0,2,Away
2024465,Hungary,France,43,France,False,True,682,Team average speed,5.8,2,Away
2024465,Hungary,France,43,France,False,True,683,Big Chances,2.0,1,Away
2024455,Hungary,Portugal,57,Hungary,True,False,1,Goals,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,2,Ball Possession,35.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,3,Total Attempts,5.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,4,Attempts on target,3.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,5,Attempts off target,2.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,6,Attempts against woodwork,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,11,Attempts Accuracy,60.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,12,Corners,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,13,Offsides,2.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,14,Saves,4.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,17,Tackles won,11.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,18,Clearances,29.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,19,Recovered balls,58.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,20,Fouls committed,10.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,21,Yellow cards,2.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,22,Red cards,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,23,Passes completed,256.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,24,Passes accuracy,78.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,27,Distance covered (m),108991.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,28,Distance covered in possession (m),30727.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,29,Top Speed (Km/h),29.7,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,32,Own-goals,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,33,Goals scored,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,34,Goals conceded,3.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,35,Own-goals for,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,36,Goals scored by right foot,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,37,Goals scored by left foot,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,38,Goals scored by head,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,39,Goals scored by backheel,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,40,Goals scored by other part of body,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,41,Goals scored in open play,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,42,Goals scored on direct free-kcik,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,43,Goals scored on indirect free-kcik,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,44,Goals scored on penalty,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,45,Goals on corner,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,46,Goals scored in penalty area,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,47,Goals scored outside penalty area,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,48,Goals on penalty phase,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,49,Goals in open play from centre,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,50,Goals in open play from left,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,51,Goals in open play from right,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,52,Attempts blocked,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,53,Attempts on bar,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,54,Attempts on post,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,55,Woodwork (after deflection),0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,56,Attempts on direct free kick,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,57,Attempts on indirect free kick,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,58,Attempts from corner,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,59,Attempts on target in penalty area,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,60,Attempts on target outside penalty area,3.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,61,Attempts off target in penalty area,1.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,62,Attempts off target outside penalty area,1.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,63,Attempts in open play from centre,2.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,64,Attempts in open play from left,3.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,65,Attempts in open play from right,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,67,Free kicks on goal,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,68,Instance of possession,194.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,70,Crosses attempted,9.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,71,Crosses short,2.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,72,Crosses medium,3.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,73,Crosses long,4.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,74,Crosses completed,3.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,75,Crosses completed short,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,76,Crosses completed medium,2.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,77,Crosses completed long,1.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,78,Corners short,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,79,Corners medium,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,80,Corners long,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,81,Corners completed,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,82,Corners completed short,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,83,Corners completed medium,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,84,Corners completed long,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,85,Dribbling,13.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,86,Passes attempted,330.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,87,Passes attempted short,114.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,88,Passes attempted medium,164.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,89,Passes attempted long,52.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,90,Passes completed short,85.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,91,Passes completed medium,146.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,92,Passes completed long,25.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,93,Passes received,256.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,94,Passes received short,85.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,95,Passes received medium,146.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,96,Passes received long,25.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,97,Passes accuracy short,0.746,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,98,Passes accuracy medium,0.89,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,99,Passes accuracy long,0.481,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,102,Passes completed forward,65.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,103,Passes completed backward,49.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,104,Passes completed left,81.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,105,Passes completed right,61.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,106,Passes per instance of possession,1.701,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,107,Delivery into attacking third,14.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,108,Delivery into key play area,7.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,109,Delivery into penalty area,5.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,110,Delivery into goal area,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,115,Solo run into attacking third,7.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,116,Solo run into key play area,1.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,117,Solo run into penalty area,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,118,Total Attacks,21.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,119,Attacks from centre,3.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,120,Attacks from right,7.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,121,Attacks from left,11.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,122,Organized attack,13.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,123,Counter attack,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,124,Clearances successful,22.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,125,Clearances unsuccesful,7.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,126,Tackles,22.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,127,Tackles lost,11.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,128,Tackles performed gaining the ball,11.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,129,Tackles performed not gaining the ball,7.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,130,Tackles suffered,9.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,131,Tackles suffered losing the ball,2.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,132,Tackles suffered not losing the ball,7.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,133,Lost balls,81.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,136,Lost balls own half,52.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,137,Lost balls opposite half,28.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,138,Change of possession,176.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,140,Blocks,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,141,Throw-in,26.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,142,Goals conceded from open play,2.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,143,Goals conceded from set pieces,1.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,144,Goals conceded in penalty area,3.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,145,Goals conceded outside penalty area,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,146,Saves in open play,4.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,147,Saves on set pieces,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,148,Saves on direct free kick,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,149,Saves on indirect free kick,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,150,Saves on penalty,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,151,Saves on corner,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,152,Saves in open play from centre,4.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,153,Saves in open play from left,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,154,Saves in open play from right,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,155,Punches,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,156,High Claims,1.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,157,Low Claims,1.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,158,Goalkeeper kicks attempted,10.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,159,Goalkeeper kicks short,5.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,160,Goalkeeper kicks medium,3.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,161,Goalkeeper kicks long,2.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,162,Goalkeeper kicks completed,9.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,163,Goalkeeper kicks completed short,5.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,164,Goalkeeper kicks completed medium,3.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,165,Goalkeeper kicks completed long,1.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,166,Goalkeeper kicks completed %,90.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,168,Fouls suffered,15.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,171,Fouls committed own half,7.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,172,Fouls committed opposite half,3.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,173,Fouls suffered own half,8.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,174,Fouls suffered opposite half,7.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,175,Penalty fouls,1.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,176,Handball,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,177,Simulation,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,181,Offsides suffered,1.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,182,Distance covered in low activity (m),63898.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,183,Distance covered in medium activity (m),18595.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,184,Distance covered in high activity (m),18685.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,185,Distance covered in very high activity (m),7813.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,186,Distance covered in low activity (%),59.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,187,Distance covered in medium activity (%),17.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,188,Distance covered in high activity (%),17.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,189,Distance covered in very high activity (%),7.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,190,Average distance covered,10449.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,191,Average distance covered in low activity,5972.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,192,Average distance covered in medium activity,1839.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,193,Average distance covered in high activity,1858.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,194,Average distance covered in very high activity covered,780.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,195,Time spent in low activity (%),83.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,196,Time spent in medium activity (%),8.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,197,Time spent in high activity (%),7.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,198,Time spent in very high activity (%),2.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,206,Sprints,347.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,219,Assists,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,220,Distance covered (Km),108.99,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,221,Distance covered in possession (Km),30.72,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,638,Matches played,1.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,639,Goals on set pieces,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,644,Attempts blocked outside penalty area,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,646,Distance covered not in possession (m),56371.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,647,Distance covered not in possession (Km),56.37,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,648,Attempts set pieces,0.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,649,Attempts in open play,5.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,650,Attempts on throw in,0.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,651,Saves on attempts inside penalty area,2.0,1,Home
2024455,Hungary,Portugal,57,Hungary,True,False,652,Saves on attempts outside penalty area,2.0,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,682,Team average speed,6.4,2,Home
2024455,Hungary,Portugal,57,Hungary,True,False,683,Big Chances,0.0,2,Home
2024455,Hungary,Portugal,110,Portugal,False,True,1,Goals,3.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,2,Ball Possession,65.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,3,Total Attempts,11.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,4,Attempts on target,7.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,5,Attempts off target,4.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,6,Attempts against woodwork,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,11,Attempts Accuracy,64.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,12,Corners,6.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,13,Offsides,1.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,14,Saves,3.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,17,Tackles won,3.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,18,Clearances,12.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,19,Recovered balls,52.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,20,Fouls committed,15.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,21,Yellow cards,1.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,22,Red cards,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,23,Passes completed,622.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,24,Passes accuracy,89.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,27,Distance covered (m),105157.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,28,Distance covered in possession (m),50564.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,29,Top Speed (Km/h),28.8,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,32,Own-goals,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,33,Goals scored,3.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,34,Goals conceded,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,35,Own-goals for,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,36,Goals scored by right foot,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,37,Goals scored by left foot,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,38,Goals scored by head,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,39,Goals scored by backheel,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,40,Goals scored by other part of body,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,41,Goals scored in open play,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,42,Goals scored on direct free-kcik,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,43,Goals scored on indirect free-kcik,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,44,Goals scored on penalty,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,45,Goals on corner,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,46,Goals scored in penalty area,3.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,47,Goals scored outside penalty area,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,48,Goals on penalty phase,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,49,Goals in open play from centre,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,50,Goals in open play from left,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,51,Goals in open play from right,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,52,Attempts blocked,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,53,Attempts on bar,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,54,Attempts on post,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,55,Woodwork (after deflection),0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,56,Attempts on direct free kick,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,57,Attempts on indirect free kick,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,58,Attempts from corner,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,59,Attempts on target in penalty area,5.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,60,Attempts on target outside penalty area,2.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,61,Attempts off target in penalty area,4.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,62,Attempts off target outside penalty area,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,63,Attempts in open play from centre,9.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,64,Attempts in open play from left,0.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,65,Attempts in open play from right,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,67,Free kicks on goal,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,68,Instance of possession,191.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,70,Crosses attempted,23.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,71,Crosses short,5.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,72,Crosses medium,11.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,73,Crosses long,7.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,74,Crosses completed,4.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,75,Crosses completed short,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,76,Crosses completed medium,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,77,Crosses completed long,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,78,Corners short,3.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,79,Corners medium,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,80,Corners long,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,81,Corners completed,4.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,82,Corners completed short,3.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,83,Corners completed medium,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,84,Corners completed long,1.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,85,Dribbling,20.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,86,Passes attempted,702.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,87,Passes attempted short,172.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,88,Passes attempted medium,454.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,89,Passes attempted long,76.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,90,Passes completed short,140.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,91,Passes completed medium,426.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,92,Passes completed long,56.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,93,Passes received,622.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,94,Passes received short,140.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,95,Passes received medium,426.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,96,Passes received long,56.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,97,Passes accuracy short,0.814,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,98,Passes accuracy medium,0.938,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,99,Passes accuracy long,0.737,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,102,Passes completed forward,139.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,103,Passes completed backward,111.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,104,Passes completed left,187.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,105,Passes completed right,185.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,106,Passes per instance of possession,3.675,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,107,Delivery into attacking third,72.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,108,Delivery into key play area,36.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,109,Delivery into penalty area,15.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,110,Delivery into goal area,0.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,115,Solo run into attacking third,19.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,116,Solo run into key play area,11.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,117,Solo run into penalty area,5.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,118,Total Attacks,68.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,119,Attacks from centre,8.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,120,Attacks from right,39.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,121,Attacks from left,21.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,122,Organized attack,46.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,123,Counter attack,2.0,1,Away
2024455,Hungary,Portugal,110,Portugal,False,True,124,Clearances successful,11.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,125,Clearances unsuccesful,1.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,126,Tackles,14.0,2,Away
2024455,Hungary,Portugal,110,Portugal,False,True,127,Tackles lost,11.0,1,Away
